#  step      rmse_val    rmse_trn    rmse_e_val  rmse_e_trn    rmse_f_val  rmse_f_trn         lr
# If there is no available reference data, rmse_*_{val,trn} will print nan
  26100      1.26e+00    3.21e+00      7.79e-02    8.19e-02      4.51e-02    1.15e-01    7.7e-04
  26200      1.39e+00    1.66e+00      6.07e-02    6.27e-02      5.00e-02    5.98e-02    7.7e-04
  26300      2.33e+00    2.74e+00      6.32e-02    5.65e-02      8.37e-02    9.85e-02    7.7e-04
  26400      4.19e+00    1.29e+00      2.58e-02    1.45e-02      1.50e-01    4.64e-02    7.7e-04
  26500      1.25e+00    1.61e+00      3.38e-02    3.28e-02      4.48e-02    5.78e-02    7.7e-04
  26600      1.57e+00    1.32e+00      1.93e-02    1.61e-02      5.65e-02    4.75e-02    7.7e-04
  26700      1.64e+00    1.32e+00      5.44e-02    5.18e-02      5.88e-02    4.75e-02    7.7e-04
  26800      1.22e+00    1.07e+00      7.45e-03    7.55e-03      4.38e-02    3.85e-02    7.7e-04
  26900      1.99e+00    1.54e+00      1.12e-01    1.12e-01      7.14e-02    5.50e-02    7.7e-04
  27000      1.17e+00    6.93e-01      4.45e-02    4.46e-02      4.20e-02    2.48e-02    7.7e-04
  27100      1.67e+00    3.36e+00      1.02e-01    1.02e-01      6.00e-02    1.21e-01    7.7e-04
  27200      1.28e+00    5.91e-01      6.56e-02    6.67e-02      4.60e-02    2.10e-02    7.7e-04
  27300      1.20e+00    1.90e+00      6.24e-03    5.00e-03      4.30e-02    6.83e-02    7.7e-04
  27400      8.04e-01    1.07e+00      2.32e-02    2.22e-02      2.89e-02    3.86e-02    7.7e-04
  27500      1.15e+00    6.74e-01      8.69e-03    1.25e-02      4.14e-02    2.42e-02    7.7e-04
  27600      1.23e+00    2.03e+00      3.58e-02    3.52e-02      4.40e-02    7.31e-02    7.7e-04
  27700      1.19e+00    6.80e-01      2.62e-02    2.46e-02      4.28e-02    2.44e-02    7.7e-04
  27800      1.95e+00    3.07e+00      3.25e-02    3.86e-02      7.01e-02    1.10e-01    7.7e-04
  27900      1.12e+00    8.07e-01      3.24e-02    3.15e-02      4.03e-02    2.90e-02    7.7e-04
  28000      1.66e+00    1.56e+00      7.51e-03    4.90e-03      5.95e-02    5.59e-02    7.7e-04
  28100      4.28e+00    1.99e+00      4.81e-03    1.23e-02      1.54e-01    7.14e-02    7.7e-04
  28200      1.71e+00    1.44e+00      7.13e-02    7.18e-02      6.14e-02    5.17e-02    7.7e-04
  28300      1.33e+00    1.22e+00      8.29e-02    8.52e-02      4.77e-02    4.36e-02    7.7e-04
  28400      1.56e+00    1.61e+00      5.18e-02    5.32e-02      5.60e-02    5.78e-02    7.7e-04
  28500      8.60e-01    1.42e+00      2.56e-03    3.22e-03      3.09e-02    5.09e-02    7.7e-04
  28600      8.83e-01    8.18e-01      7.80e-03    7.88e-03      3.17e-02    2.94e-02    7.7e-04
  28700      1.81e+00    1.54e+00      8.23e-04    8.98e-04      6.50e-02    5.54e-02    7.7e-04
  28800      1.10e+00    2.58e+00      5.24e-02    4.42e-02      3.93e-02    9.27e-02    7.7e-04
  28900      2.26e+00    1.54e+00      5.32e-03    6.09e-03      8.11e-02    5.53e-02    7.7e-04
  29000      1.08e+00    1.35e+00      5.29e-02    5.28e-02      3.88e-02    4.84e-02    7.7e-04
  29100      1.85e+00    3.12e+00      4.97e-02    5.92e-02      6.64e-02    1.12e-01    7.7e-04
  29200      8.83e-01    1.08e+00      2.51e-03    3.31e-03      3.17e-02    3.87e-02    7.7e-04
  29300      1.72e+00    9.58e-01      3.20e-02    3.12e-02      6.18e-02    3.44e-02    7.7e-04
  29400      9.62e-01    8.84e-01      3.20e-02    3.14e-02      3.45e-02    3.17e-02    7.7e-04
  29500      1.88e+00    1.15e+00      4.60e-02    4.31e-02      6.75e-02    4.14e-02    7.7e-04
  29600      3.89e+00    2.88e+00      6.73e-02    7.75e-02      1.40e-01    1.03e-01    7.7e-04
  29700      1.23e+00    1.37e+00      1.86e-02    1.78e-02      4.40e-02    4.93e-02    7.7e-04
  29800      1.74e+00    1.53e+00      3.44e-02    3.22e-02      6.24e-02    5.51e-02    7.7e-04
  29900      2.05e+00    1.46e+00      5.33e-02    5.34e-02      7.36e-02    5.25e-02    7.7e-04
  30000      2.08e+00    2.74e+00      1.03e-01    1.09e-01      7.66e-02    1.01e-01    7.4e-04
  30100      7.79e-01    1.22e+00      8.06e-03    7.38e-03      2.87e-02    4.51e-02    7.4e-04
  30200      1.08e+00    1.07e+00      1.89e-02    1.83e-02      3.98e-02    3.95e-02    7.4e-04
  30300      1.42e+00    6.19e-01      6.07e-03    5.22e-03      5.23e-02    2.28e-02    7.4e-04
  30400      1.76e+00    3.12e+00      5.03e-02    5.48e-02      6.47e-02    1.15e-01    7.4e-04
  30500      1.07e+00    6.27e-01      4.43e-02    4.50e-02      3.94e-02    2.30e-02    7.4e-04
  30600      1.33e+00    2.46e+00      3.26e-02    3.69e-02      4.92e-02    9.08e-02    7.4e-04
  30700      2.49e+00    2.60e+00      7.38e-03    1.30e-02      9.18e-02    9.60e-02    7.4e-04
  30800      1.52e+00    1.43e+00      6.51e-03    6.37e-03      5.59e-02    5.27e-02    7.4e-04
  30900      1.54e+00    1.64e+00      3.33e-03    2.48e-03      5.68e-02    6.03e-02    7.4e-04
  31000      9.52e-01    6.92e-01      6.81e-03    7.13e-03      3.51e-02    2.55e-02    7.4e-04
  31100      1.63e+00    1.69e+00      1.96e-02    2.08e-02      6.01e-02    6.23e-02    7.4e-04
  31200      1.39e+00    2.80e+00      2.56e-02    1.69e-02      5.12e-02    1.03e-01    7.4e-04
  31300      1.01e+00    1.06e+00      1.73e-02    1.70e-02      3.71e-02    3.91e-02    7.4e-04
  31400      1.78e+00    1.27e+00      2.68e-02    2.93e-02      6.58e-02    4.68e-02    7.4e-04
  31500      1.22e+00    1.25e+00      1.06e-03    1.57e-03      4.48e-02    4.61e-02    7.4e-04
  31600      3.16e+00    8.43e-01      3.36e-02    3.31e-02      1.16e-01    3.10e-02    7.4e-04
  31700      9.83e-01    8.33e-01      5.50e-04    8.50e-04      3.62e-02    3.07e-02    7.4e-04
  31800      9.27e-01    6.15e-01      6.45e-03    6.58e-03      3.42e-02    2.27e-02    7.4e-04
  31900      3.03e+00    1.29e+00      1.01e-02    4.82e-03      1.12e-01    4.75e-02    7.4e-04
  32000      1.99e+00    1.95e+00      4.19e-02    4.12e-02      7.33e-02    7.20e-02    7.4e-04
  32100      1.23e+00    1.17e+00      3.90e-02    3.72e-02      4.55e-02    4.31e-02    7.4e-04
  32200      2.12e+00    1.56e+00      1.38e-02    1.16e-02      7.84e-02    5.77e-02    7.4e-04
  32300      1.59e+00    2.79e+00      4.80e-02    5.65e-02      5.84e-02    1.03e-01    7.4e-04
  32400      1.41e+00    1.04e+00      1.45e-02    1.12e-02      5.21e-02    3.83e-02    7.4e-04
  32500      2.12e+00    1.18e+00      2.67e-02    1.97e-02      7.81e-02    4.35e-02    7.4e-04
  32600      2.13e+00    2.02e+00      1.06e-02    5.96e-03      7.86e-02    7.46e-02    7.4e-04
  32700      1.24e+00    2.63e+00      3.21e-03    6.22e-03      4.59e-02    9.70e-02    7.4e-04
  32800      1.64e+00    1.52e+00      4.41e-02    4.48e-02      6.04e-02    5.61e-02    7.4e-04
  32900      1.88e+00    1.61e+00      5.35e-03    6.23e-03      6.93e-02    5.92e-02    7.4e-04
  33000      1.40e+00    1.25e+00      1.53e-02    1.86e-02      5.17e-02    4.60e-02    7.4e-04
  33100      1.47e+00    1.32e+00      1.12e-02    1.13e-02      5.43e-02    4.86e-02    7.4e-04
  33200      3.01e+00    2.53e+00      3.63e-02    2.99e-02      1.11e-01    9.31e-02    7.4e-04
  33300      1.33e+00    1.23e+00      4.81e-03    2.92e-03      4.92e-02    4.55e-02    7.4e-04
  33400      2.13e+00    3.02e+00      8.77e-02    9.88e-02      7.86e-02    1.11e-01    7.4e-04
  33500      1.07e+00    1.09e+00      1.33e-02    1.34e-02      3.95e-02    4.00e-02    7.4e-04
  33600      1.61e+00    1.49e+00      1.60e-03    1.50e-03      5.94e-02    5.50e-02    7.4e-04
  33700      1.13e+00    1.44e+00      4.16e-02    4.04e-02      4.16e-02    5.29e-02    7.4e-04
  33800      1.92e+00    1.24e+00      2.69e-02    2.65e-02      7.06e-02    4.59e-02    7.4e-04
  33900      2.16e+00    1.75e+00      3.18e-02    2.93e-02      7.95e-02    6.44e-02    7.4e-04
  34000      1.90e+00    8.66e-01      4.31e-02    4.68e-02      6.99e-02    3.19e-02    7.4e-04
  34100      1.99e+00    1.62e+00      2.33e-02    2.06e-02      7.33e-02    5.99e-02    7.4e-04
  34200      8.26e-01    1.07e+00      1.47e-02    1.50e-02      3.04e-02    3.95e-02    7.4e-04
  34300      2.10e+00    2.73e+00      6.74e-02    5.78e-02      7.72e-02    1.01e-01    7.4e-04
  34400      7.19e-01    1.08e+00      8.99e-03    9.11e-03      2.65e-02    3.99e-02    7.4e-04
  34500      1.15e+00    2.36e+00      1.41e-02    2.00e-02      4.23e-02    8.72e-02    7.4e-04
  34600      1.60e+00    1.40e+00      4.76e-03    1.62e-03      5.91e-02    5.16e-02    7.4e-04
  34700      1.90e+00    1.19e+00      4.13e-02    3.90e-02      6.99e-02    4.39e-02    7.4e-04
  34800      8.63e-01    7.83e-01      4.19e-02    4.15e-02      3.18e-02    2.88e-02    7.4e-04
  34900      8.57e-01    9.80e-01      1.93e-02    1.94e-02      3.16e-02    3.61e-02    7.4e-04
  35000      8.91e-01    7.35e-01      1.51e-02    1.50e-02      3.37e-02    2.78e-02    7.0e-04
  35100      6.53e-01    7.95e-01      2.10e-02    2.11e-02      2.47e-02    3.00e-02    7.0e-04
  35200      1.21e+00    1.09e+00      1.40e-02    1.44e-02      4.56e-02    4.13e-02    7.0e-04
  35300      5.11e-01    7.49e-01      2.23e-02    2.22e-02      1.93e-02    2.83e-02    7.0e-04
  35400      1.42e+00    2.67e+00      7.24e-03    1.68e-02      5.38e-02    1.01e-01    7.0e-04
  35500      1.69e+00    1.19e+00      1.41e-02    2.21e-02      6.39e-02    4.49e-02    7.0e-04
  35600      8.84e-01    1.01e+00      1.02e-02    1.08e-02      3.34e-02    3.82e-02    7.0e-04
  35700      9.61e-01    8.14e-01      1.56e-02    1.49e-02      3.64e-02    3.08e-02    7.0e-04
  35800      2.14e+00    1.82e+00      2.18e-02    1.98e-02      8.09e-02    6.89e-02    7.0e-04
  35900      1.37e+00    1.04e+00      1.07e-02    1.36e-02      5.20e-02    3.93e-02    7.0e-04
  36000      1.04e+00    1.41e+00      1.57e-02    1.69e-02      3.93e-02    5.34e-02    7.0e-04
  36100      1.13e+00    1.34e+00      4.16e-02    4.16e-02      4.27e-02    5.07e-02    7.0e-04
  36200      8.42e-01    6.64e-01      6.46e-03    6.11e-03      3.19e-02    2.51e-02    7.0e-04
  36300      1.79e+00    1.30e+00      8.60e-03    1.10e-02      6.76e-02    4.90e-02    7.0e-04
  36400      2.25e+00    2.26e+00      1.24e-02    1.62e-02      8.50e-02    8.54e-02    7.0e-04
  36500      8.95e-01    4.71e-01      8.39e-03    5.27e-03      3.39e-02    1.78e-02    7.0e-04
  36600      6.08e-01    1.15e+00      1.05e-02    1.16e-02      2.30e-02    4.33e-02    7.0e-04
  36700      1.66e+00    2.57e+00      5.49e-02    5.07e-02      6.28e-02    9.70e-02    7.0e-04
  36800      3.04e+00    2.22e+00      4.63e-02    4.40e-02      1.15e-01    8.39e-02    7.0e-04
  36900      6.73e-01    5.62e-01      9.68e-04    9.49e-04      2.55e-02    2.12e-02    7.0e-04
  37000      1.06e+00    7.92e-01      1.69e-02    1.69e-02      4.01e-02    2.99e-02    7.0e-04
  37100      1.24e+00    7.21e-01      3.24e-02    4.01e-02      4.68e-02    2.72e-02    7.0e-04
  37200      1.05e+00    1.41e+00      2.68e-02    2.69e-02      3.99e-02    5.35e-02    7.0e-04
  37300      1.61e+00    1.63e+00      1.05e-01    1.05e-01      6.06e-02    6.16e-02    7.0e-04
  37400      1.04e+00    9.25e-01      1.31e-02    1.23e-02      3.92e-02    3.50e-02    7.0e-04
  37500      2.01e+00    3.03e+00      2.99e-02    3.23e-02      7.60e-02    1.15e-01    7.0e-04
  37600      1.24e+00    1.05e+00      4.05e-02    4.03e-02      4.70e-02    3.96e-02    7.0e-04
  37700      1.22e+00    8.14e-01      7.62e-03    3.10e-03      4.63e-02    3.08e-02    7.0e-04
  37800      1.20e+00    1.35e+00      1.50e-02    1.52e-02      4.55e-02    5.09e-02    7.0e-04
  37900      8.77e-01    7.97e-01      1.16e-02    1.22e-02      3.32e-02    3.01e-02    7.0e-04
  38000      1.01e+00    7.75e-01      2.78e-02    2.48e-02      3.80e-02    2.93e-02    7.0e-04
  38100      7.82e-01    8.35e-01      4.31e-03    4.28e-03      2.96e-02    3.16e-02    7.0e-04
  38200      8.58e-01    8.97e-01      7.75e-02    7.73e-02      3.21e-02    3.37e-02    7.0e-04
  38300      1.97e+00    1.81e+00      1.29e-02    1.32e-02      7.46e-02    6.84e-02    7.0e-04
  38400      9.76e-01    9.72e-01      6.41e-03    6.68e-03      3.69e-02    3.68e-02    7.0e-04
  38500      5.70e-01    5.25e-01      1.30e-02    1.31e-02      2.15e-02    1.99e-02    7.0e-04
  38600      9.07e-01    2.40e+00      6.93e-02    6.19e-02      3.41e-02    9.06e-02    7.0e-04
  38700      2.11e+00    1.70e+00      4.13e-02    3.74e-02      7.97e-02    6.43e-02    7.0e-04
  38800      4.45e-01    1.04e+00      2.19e-02    2.17e-02      1.68e-02    3.92e-02    7.0e-04
  38900      1.81e+00    1.07e+00      1.40e-02    1.20e-02      6.86e-02    4.06e-02    7.0e-04
  39000      7.21e-01    4.42e-01      8.97e-03    9.50e-03      2.73e-02    1.67e-02    7.0e-04
  39100      9.19e-01    7.49e-01      4.55e-03    5.29e-03      3.48e-02    2.83e-02    7.0e-04
  39200      1.10e+00    1.23e+00      1.36e-02    9.28e-03      4.15e-02    4.66e-02    7.0e-04
  39300      6.75e-01    9.35e-01      1.90e-02    1.90e-02      2.55e-02    3.54e-02    7.0e-04
  39400      1.96e+00    2.11e+00      2.69e-02    3.34e-02      7.41e-02    7.96e-02    7.0e-04
  39500      7.41e-01    1.13e+00      1.69e-03    3.08e-03      2.80e-02    4.26e-02    7.0e-04
  39600      1.06e+00    8.09e-01      2.06e-02    1.95e-02      4.02e-02    3.06e-02    7.0e-04
  39700      7.81e-01    2.19e+00      3.20e-02    2.36e-02      2.95e-02    8.27e-02    7.0e-04
  39800      9.35e-01    6.42e-01      5.82e-03    6.27e-03      3.54e-02    2.43e-02    7.0e-04
  39900      1.05e+00    7.32e-01      3.71e-02    3.41e-02      3.97e-02    2.77e-02    7.0e-04
  40000      1.42e+00    2.10e+00      1.16e-02    4.88e-03      5.50e-02    8.14e-02    6.6e-04
  40100      1.20e+00    9.57e-01      6.29e-03    5.04e-03      4.68e-02    3.72e-02    6.6e-04
  40200      8.85e-01    8.81e-01      4.45e-02    4.37e-02      3.43e-02    3.41e-02    6.6e-04
  40300      6.05e-01    7.50e-01      1.54e-02    1.52e-02      2.35e-02    2.91e-02    6.6e-04
  40400      1.18e+00    5.88e-01      1.97e-02    2.24e-02      4.56e-02    2.28e-02    6.6e-04
  40500      1.59e+00    1.33e+00      4.64e-02    4.43e-02      6.15e-02    5.17e-02    6.6e-04
  40600      1.11e+00    6.72e-01      2.21e-02    2.57e-02      4.29e-02    2.60e-02    6.6e-04
  40700      9.83e-01    1.22e+00      2.17e-02    2.29e-02      3.81e-02    4.74e-02    6.6e-04
  40800      1.36e+00    1.06e+00      1.96e-02    2.03e-02      5.28e-02    4.10e-02    6.6e-04
  40900      1.17e+00    1.07e+00      1.15e-02    6.74e-03      4.56e-02    4.16e-02    6.6e-04
  41000      7.68e-01    7.99e-01      1.54e-02    1.53e-02      2.98e-02    3.10e-02    6.6e-04
  41100      1.82e+00    1.89e+00      8.75e-03    1.07e-02      7.08e-02    7.32e-02    6.6e-04
  41200      1.52e+00    9.40e-01      1.42e-02    1.91e-02      5.90e-02    3.65e-02    6.6e-04
  41300      2.00e+00    2.29e+00      2.18e-02    2.20e-02      7.76e-02    8.88e-02    6.6e-04
  41400      1.88e+00    1.48e+00      5.81e-02    5.79e-02      7.28e-02    5.74e-02    6.6e-04
  41500      1.43e+00    1.05e+00      2.93e-02    3.19e-02      5.53e-02    4.08e-02    6.6e-04
  41600      7.01e-01    5.86e-01      5.75e-03    6.16e-03      2.72e-02    2.27e-02    6.6e-04
  41700      8.10e-01    5.94e-01      2.52e-02    2.41e-02      3.14e-02    2.30e-02    6.6e-04
  41800      1.39e+00    1.40e+00      5.31e-02    5.27e-02      5.37e-02    5.41e-02    6.6e-04
  41900      3.84e-01    8.52e-01      5.57e-03    5.49e-03      1.49e-02    3.31e-02    6.6e-04
  42000      1.10e+00    7.37e-01      2.66e-03    6.13e-03      4.28e-02    2.86e-02    6.6e-04
  42100      8.93e-01    1.15e+00      2.02e-02    2.03e-02      3.47e-02    4.48e-02    6.6e-04
  42200      1.06e+00    9.35e-01      6.54e-02    6.42e-02      4.09e-02    3.61e-02    6.6e-04
  42300      9.74e-01    8.86e-01      1.79e-02    1.76e-02      3.78e-02    3.44e-02    6.6e-04
  42400      1.27e+00    9.13e-01      6.11e-03    5.20e-03      4.93e-02    3.54e-02    6.6e-04
  42500      9.88e-01    6.53e-01      1.15e-02    1.67e-02      3.83e-02    2.53e-02    6.6e-04
  42600      1.46e+00    7.73e-01      3.96e-02    3.44e-02      5.66e-02    2.99e-02    6.6e-04
  42700      9.05e-01    4.90e-01      4.98e-03    1.30e-03      3.51e-02    1.90e-02    6.6e-04
  42800      1.30e+00    2.01e+00      3.66e-02    4.17e-02      5.06e-02    7.79e-02    6.6e-04
  42900      8.46e-01    7.78e-01      1.50e-02    1.44e-02      3.28e-02    3.02e-02    6.6e-04
  43000      8.92e-01    5.62e-01      1.79e-02    1.42e-02      3.46e-02    2.18e-02    6.6e-04
  43100      1.32e+00    6.56e-01      4.38e-03    3.06e-03      5.13e-02    2.55e-02    6.6e-04
  43200      1.40e+00    1.36e+00      1.66e-02    1.59e-02      5.45e-02    5.30e-02    6.6e-04
  43300      1.12e+00    1.58e+00      1.70e-02    1.69e-02      4.34e-02    6.14e-02    6.6e-04
  43400      1.05e+00    1.07e+00      2.16e-03    2.74e-03      4.09e-02    4.16e-02    6.6e-04
  43500      1.20e+00    9.77e-01      3.78e-02    3.10e-02      4.66e-02    3.79e-02    6.6e-04
  43600      2.36e+00    1.66e+00      4.39e-02    5.04e-02      9.14e-02    6.44e-02    6.6e-04
  43700      7.68e-01    2.04e+00      3.31e-02    4.06e-02      2.97e-02    7.90e-02    6.6e-04
  43800      1.03e+00    2.29e+00      1.70e-02    1.05e-02      3.99e-02    8.88e-02    6.6e-04
  43900      9.90e-01    7.06e-01      2.13e-02    1.23e-02      3.84e-02    2.74e-02    6.6e-04
  44000      1.16e+00    9.26e-01      2.17e-02    1.88e-02      4.52e-02    3.59e-02    6.6e-04
  44100      6.19e-01    1.15e+00      1.74e-02    1.77e-02      2.40e-02    4.46e-02    6.6e-04
  44200      9.56e-01    2.56e+00      2.37e-02    3.32e-02      3.71e-02    9.93e-02    6.6e-04
  44300      4.95e-01    4.56e-01      1.06e-02    1.09e-02      1.92e-02    1.77e-02    6.6e-04
  44400      8.75e-01    1.20e+00      2.22e-02    2.34e-02      3.39e-02    4.68e-02    6.6e-04
  44500      8.42e-01    9.26e-01      7.82e-04    1.28e-03      3.27e-02    3.60e-02    6.6e-04
  44600      8.41e-01    1.93e+00      4.97e-02    5.57e-02      3.25e-02    7.50e-02    6.6e-04
  44700      1.29e+00    2.00e+00      7.51e-03    1.69e-02      5.02e-02    7.78e-02    6.6e-04
  44800      1.58e+00    1.01e+00      2.37e-03    2.02e-03      6.14e-02    3.94e-02    6.6e-04
  44900      9.09e-01    7.71e-01      3.39e-02    3.37e-02      3.52e-02    2.99e-02    6.6e-04
  45000      1.18e+00    7.11e-01      1.98e-02    1.97e-02      4.72e-02    2.83e-02    6.3e-04
  45100      9.67e-01    1.02e+00      2.37e-02    2.36e-02      3.85e-02    4.05e-02    6.3e-04
  45200      1.10e+00    1.88e+00      1.93e-02    1.39e-02      4.38e-02    7.49e-02    6.3e-04
  45300      4.23e-01    5.63e-01      1.02e-02    1.04e-02      1.68e-02    2.24e-02    6.3e-04
  45400      2.53e+00    7.85e-01      5.79e-03    8.32e-03      1.01e-01    3.12e-02    6.3e-04
  45500      1.01e+00    2.07e+00      5.26e-03    7.59e-03      4.01e-02    8.26e-02    6.3e-04
  45600      1.48e+00    9.71e-01      1.78e-02    2.30e-02      5.89e-02    3.86e-02    6.3e-04
  45700      6.33e-01    4.37e-01      8.59e-03    8.36e-03      2.52e-02    1.74e-02    6.3e-04
  45800      8.14e-01    6.43e-01      6.10e-03    5.62e-03      3.24e-02    2.56e-02    6.3e-04
  45900      3.26e-01    4.89e-01      1.34e-02    1.34e-02      1.30e-02    1.94e-02    6.3e-04
  46000      5.35e-01    6.98e-01      6.65e-03    6.75e-03      2.13e-02    2.78e-02    6.3e-04
  46100      5.95e-01    4.61e-01      3.69e-03    3.48e-03      2.37e-02    1.84e-02    6.3e-04
  46200      8.02e-01    7.10e-01      1.72e-02    1.68e-02      3.19e-02    2.83e-02    6.3e-04
  46300      7.04e-01    7.04e-01      5.07e-03    1.61e-03      2.80e-02    2.80e-02    6.3e-04
