#  step      rmse_val    rmse_trn    rmse_e_val  rmse_e_trn    rmse_f_val  rmse_f_trn         lr
# If there is no available reference data, rmse_*_{val,trn} will print nan
 822800      2.85e-03    2.79e-03      1.62e-05    2.44e-05      2.58e-03    2.53e-03    2.2e-07
 822900      3.48e-03    6.52e-03      1.87e-05    1.01e-04      3.15e-03    5.90e-03    2.2e-07
 823000      2.81e-03    2.58e-03      1.23e-05    2.63e-05      2.54e-03    2.34e-03    2.2e-07
 823100      3.11e-03    2.68e-03      7.47e-05    2.23e-05      2.81e-03    2.42e-03    2.2e-07
 823200      2.03e-03    5.34e-03      3.91e-05    8.30e-05      1.83e-03    4.83e-03    2.2e-07
 823300      4.23e-03    2.52e-03      2.09e-05    2.10e-05      3.82e-03    2.28e-03    2.2e-07
 823400      4.83e-03    3.32e-03      1.21e-05    2.50e-05      4.37e-03    3.00e-03    2.2e-07
 823500      4.35e-03    5.03e-03      4.50e-05    5.49e-05      3.93e-03    4.55e-03    2.2e-07
 823600      2.55e-03    2.66e-03      3.51e-05    2.76e-05      2.31e-03    2.40e-03    2.2e-07
 823700      1.89e-03    4.99e-03      1.07e-05    6.23e-05      1.71e-03    4.51e-03    2.2e-07
 823800      3.29e-03    2.46e-03      2.20e-05    2.71e-05      2.98e-03    2.22e-03    2.2e-07
 823900      2.58e-03    2.43e-03      2.82e-05    4.06e-05      2.33e-03    2.20e-03    2.2e-07
 824000      2.37e-03    2.68e-03      1.46e-05    2.02e-05      2.15e-03    2.42e-03    2.2e-07
 824100      2.08e-03    2.64e-03      2.45e-05    2.45e-05      1.88e-03    2.39e-03    2.2e-07
 824200      2.78e-03    3.53e-03      3.74e-06    3.39e-05      2.52e-03    3.19e-03    2.2e-07
 824300      6.59e-03    5.89e-03      3.32e-05    8.84e-05      5.96e-03    5.32e-03    2.2e-07
 824400      1.85e-03    2.61e-03      2.84e-05    2.33e-05      1.67e-03    2.36e-03    2.2e-07
 824500      3.24e-03    3.23e-03      4.03e-06    2.57e-05      2.93e-03    2.92e-03    2.2e-07
 824600      2.57e-03    5.26e-03      2.21e-05    5.60e-05      2.32e-03    4.76e-03    2.2e-07
 824700      3.57e-03    2.58e-03      6.01e-05    2.85e-05      3.23e-03    2.34e-03    2.2e-07
 824800      2.85e-03    2.45e-03      1.39e-05    2.03e-05      2.58e-03    2.22e-03    2.2e-07
 824900      5.63e-03    2.50e-03      1.17e-04    3.62e-05      5.08e-03    2.26e-03    2.2e-07
 825000      2.55e-03    2.75e-03      2.35e-05    2.25e-05      2.32e-03    2.50e-03    2.1e-07
 825100      3.13e-03    2.52e-03      4.42e-05    3.37e-05      2.84e-03    2.29e-03    2.1e-07
 825200      2.23e-03    2.81e-03      1.04e-05    3.07e-05      2.02e-03    2.55e-03    2.1e-07
 825300      2.72e-03    5.17e-03      4.69e-05    4.89e-05      2.47e-03    4.69e-03    2.1e-07
 825400      4.70e-03    5.11e-03      6.90e-05    5.51e-05      4.26e-03    4.64e-03    2.1e-07
 825500      2.84e-03    2.53e-03      1.33e-05    2.14e-05      2.58e-03    2.30e-03    2.1e-07
 825600      2.16e-03    3.07e-03      4.16e-05    2.66e-05      1.96e-03    2.79e-03    2.1e-07
 825700      2.42e-03    2.51e-03      2.38e-05    2.74e-05      2.20e-03    2.28e-03    2.1e-07
 825800      2.43e-03    3.17e-03      2.96e-05    3.07e-05      2.21e-03    2.88e-03    2.1e-07
 825900      3.92e-03    2.38e-03      2.16e-05    2.48e-05      3.56e-03    2.17e-03    2.1e-07
 826000      3.30e-03    3.19e-03      2.84e-05    3.51e-05      2.99e-03    2.90e-03    2.1e-07
 826100      2.56e-03    3.37e-03      1.79e-05    3.47e-05      2.32e-03    3.06e-03    2.1e-07
 826200      5.94e-03    3.32e-03      8.18e-05    3.17e-05      5.39e-03    3.02e-03    2.1e-07
 826300      2.22e-03    5.44e-03      3.14e-05    6.31e-05      2.02e-03    4.94e-03    2.1e-07
 826400      2.15e-03    2.63e-03      2.99e-05    2.36e-05      1.95e-03    2.39e-03    2.1e-07
 826500      4.55e-03    2.87e-03      3.85e-05    2.36e-05      4.13e-03    2.61e-03    2.1e-07
 826600      5.00e-03    2.48e-03      5.83e-05    3.20e-05      4.54e-03    2.25e-03    2.1e-07
 826700      4.13e-03    2.45e-03      2.75e-05    2.44e-05      3.75e-03    2.22e-03    2.1e-07
 826800      3.05e-03    6.18e-03      2.81e-05    7.83e-05      2.77e-03    5.62e-03    2.1e-07
 826900      3.09e-03    2.40e-03      9.87e-06    2.89e-05      2.81e-03    2.18e-03    2.1e-07
 827000      2.66e-03    2.56e-03      1.57e-05    2.45e-05      2.42e-03    2.32e-03    2.1e-07
 827100      2.50e-03    5.84e-03      2.38e-05    7.15e-05      2.27e-03    5.30e-03    2.1e-07
 827200      3.79e-03    3.38e-03      3.54e-05    3.92e-05      3.44e-03    3.07e-03    2.1e-07
 827300      3.09e-03    2.52e-03      2.40e-05    3.93e-05      2.80e-03    2.29e-03    2.1e-07
 827400      3.03e-03    3.02e-03      2.48e-05    3.62e-05      2.75e-03    2.74e-03    2.1e-07
 827500      2.33e-03    5.79e-03      7.22e-06    5.59e-05      2.11e-03    5.26e-03    2.1e-07
 827600      1.96e-03    3.04e-03      2.66e-05    2.70e-05      1.78e-03    2.76e-03    2.1e-07
 827700      3.43e-03    2.47e-03      3.35e-05    2.92e-05      3.12e-03    2.24e-03    2.1e-07
 827800      2.38e-03    2.39e-03      2.28e-05    3.28e-05      2.16e-03    2.17e-03    2.1e-07
 827900      3.41e-03    3.28e-03      7.09e-06    2.43e-05      3.09e-03    2.98e-03    2.1e-07
 828000      2.15e-03    3.00e-03      1.51e-05    3.58e-05      1.95e-03    2.73e-03    2.1e-07
 828100      3.04e-03    5.08e-03      1.25e-05    4.72e-05      2.77e-03    4.62e-03    2.1e-07
 828200      6.47e-03    2.90e-03      9.45e-05    2.99e-05      5.87e-03    2.63e-03    2.1e-07
 828300      3.68e-03    2.67e-03      2.18e-05    2.29e-05      3.34e-03    2.43e-03    2.1e-07
 828400      6.52e-03    5.27e-03      2.56e-05    5.94e-05      5.92e-03    4.79e-03    2.1e-07
 828500      2.92e-03    2.84e-03      3.61e-05    2.49e-05      2.65e-03    2.58e-03    2.1e-07
 828600      2.41e-03    2.98e-03      3.09e-05    3.92e-05      2.19e-03    2.70e-03    2.1e-07
 828700      3.94e-03    2.70e-03      2.19e-05    2.49e-05      3.58e-03    2.46e-03    2.1e-07
 828800      4.02e-03    2.51e-03      2.71e-05    2.34e-05      3.65e-03    2.28e-03    2.1e-07
 828900      3.99e-03    5.12e-03      5.85e-05    6.26e-05      3.62e-03    4.65e-03    2.1e-07
 829000      2.83e-03    5.29e-03      2.88e-05    7.35e-05      2.57e-03    4.81e-03    2.1e-07
 829100      3.28e-03    2.51e-03      3.23e-05    3.78e-05      2.98e-03    2.28e-03    2.1e-07
 829200      5.39e-03    2.55e-03      2.03e-05    2.87e-05      4.90e-03    2.32e-03    2.1e-07
 829300      3.19e-03    2.55e-03      3.67e-05    5.55e-05      2.89e-03    2.32e-03    2.1e-07
 829400      3.04e-03    2.39e-03      3.47e-05    2.59e-05      2.76e-03    2.17e-03    2.1e-07
 829500      4.54e-03    2.67e-03      5.79e-05    2.45e-05      4.13e-03    2.43e-03    2.1e-07
 829600      2.54e-03    2.72e-03      1.08e-05    3.01e-05      2.31e-03    2.47e-03    2.1e-07
 829700      3.12e-03    2.78e-03      4.05e-05    3.65e-05      2.84e-03    2.53e-03    2.1e-07
 829800      5.21e-03    2.79e-03      4.65e-05    2.93e-05      4.73e-03    2.54e-03    2.1e-07
 829900      2.45e-03    2.74e-03      2.17e-05    2.71e-05      2.23e-03    2.49e-03    2.1e-07
 830000      2.65e-03    2.44e-03      3.14e-05    3.01e-05      2.41e-03    2.22e-03    2.0e-07
 830100      2.91e-03    2.59e-03      1.56e-05    3.17e-05      2.65e-03    2.36e-03    2.0e-07
 830200      2.91e-03    2.73e-03      1.99e-05    2.75e-05      2.66e-03    2.49e-03    2.0e-07
 830300      3.02e-03    2.57e-03      1.51e-05    2.45e-05      2.75e-03    2.34e-03    2.0e-07
 830400      3.80e-03    2.58e-03      1.94e-05    3.32e-05      3.47e-03    2.35e-03    2.0e-07
 830500      2.90e-03    4.92e-03      1.89e-05    5.15e-05      2.65e-03    4.49e-03    2.0e-07
 830600      3.94e-03    2.48e-03      6.95e-05    3.08e-05      3.59e-03    2.27e-03    2.0e-07
 830700      2.67e-03    5.14e-03      2.53e-05    7.33e-05      2.43e-03    4.69e-03    2.0e-07
 830800      3.21e-03    2.59e-03      1.62e-05    2.37e-05      2.93e-03    2.36e-03    2.0e-07
 830900      2.36e-03    2.32e-03      1.25e-05    2.16e-05      2.16e-03    2.12e-03    2.0e-07
 831000      5.62e-03    3.05e-03      5.61e-05    3.45e-05      5.13e-03    2.79e-03    2.0e-07
 831100      5.37e-03    2.59e-03      3.95e-05    2.30e-05      4.90e-03    2.37e-03    2.0e-07
 831200      2.21e-03    2.55e-03      3.04e-05    2.92e-05      2.01e-03    2.33e-03    2.0e-07
 831300      4.31e-03    5.67e-03      2.28e-05    5.66e-05      3.93e-03    5.17e-03    2.0e-07
 831400      3.41e-03    2.47e-03      2.22e-05    2.35e-05      3.11e-03    2.25e-03    2.0e-07
 831500      2.16e-03    5.67e-03      2.24e-05    6.00e-05      1.97e-03    5.18e-03    2.0e-07
 831600      4.20e-03    2.48e-03      8.46e-05    5.50e-05      3.83e-03    2.26e-03    2.0e-07
 831700      2.39e-03    5.51e-03      2.45e-05    8.41e-05      2.18e-03    5.02e-03    2.0e-07
 831800      2.74e-03    2.59e-03      1.60e-05    2.30e-05      2.50e-03    2.36e-03    2.0e-07
 831900      4.38e-03    2.66e-03      4.91e-05    2.34e-05      3.99e-03    2.43e-03    2.0e-07
 832000      2.50e-03    3.58e-03      7.24e-06    3.53e-05      2.28e-03    3.26e-03    2.0e-07
 832100      4.84e-03    3.01e-03      5.13e-05    3.91e-05      4.42e-03    2.74e-03    2.0e-07
 832200      2.54e-03    2.94e-03      2.59e-05    2.29e-05      2.32e-03    2.68e-03    2.0e-07
 832300      2.85e-03    2.89e-03      1.68e-05    2.88e-05      2.60e-03    2.64e-03    2.0e-07
 832400      1.93e-03    5.16e-03      1.56e-05    9.54e-05      1.76e-03    4.71e-03    2.0e-07
 832500      2.73e-03    2.70e-03      2.87e-05    4.19e-05      2.49e-03    2.46e-03    2.0e-07
 832600      3.31e-03    2.53e-03      2.49e-05    2.52e-05      3.02e-03    2.31e-03    2.0e-07
 832700      6.73e-03    2.72e-03      8.00e-05    2.69e-05      6.14e-03    2.48e-03    2.0e-07
 832800      2.74e-03    5.23e-03      4.76e-05    6.66e-05      2.50e-03    4.77e-03    2.0e-07
 832900      4.58e-03    5.63e-03      1.93e-05    5.12e-05      4.18e-03    5.14e-03    2.0e-07
 833000      3.48e-03    2.72e-03      1.64e-05    2.43e-05      3.18e-03    2.48e-03    2.0e-07
 833100      5.22e-03    2.39e-03      3.45e-05    2.21e-05      4.77e-03    2.19e-03    2.0e-07
 833200      2.46e-03    2.54e-03      2.15e-05    3.44e-05      2.25e-03    2.32e-03    2.0e-07
 833300      2.97e-03    2.54e-03      3.19e-05    1.87e-05      2.71e-03    2.32e-03    2.0e-07
 833400      2.30e-03    2.60e-03      4.70e-05    4.11e-05      2.10e-03    2.37e-03    2.0e-07
 833500      2.98e-03    2.69e-03      1.48e-05    2.31e-05      2.72e-03    2.45e-03    2.0e-07
 833600      3.00e-03    2.64e-03      2.10e-05    2.12e-05      2.74e-03    2.41e-03    2.0e-07
 833700      4.01e-03    5.24e-03      3.68e-05    6.45e-05      3.66e-03    4.78e-03    2.0e-07
 833800      3.56e-03    2.69e-03      1.08e-05    2.69e-05      3.25e-03    2.45e-03    2.0e-07
 833900      2.63e-03    2.47e-03      1.08e-05    2.68e-05      2.40e-03    2.26e-03    2.0e-07
 834000      3.07e-03    2.57e-03      1.92e-05    1.91e-05      2.80e-03    2.35e-03    2.0e-07
 834100      3.76e-03    3.02e-03      4.84e-05    3.76e-05      3.43e-03    2.76e-03    2.0e-07
 834200      2.30e-03    5.21e-03      1.05e-05    5.61e-05      2.10e-03    4.75e-03    2.0e-07
 834300      2.84e-03    5.90e-03      2.15e-05    6.56e-05      2.59e-03    5.39e-03    2.0e-07
 834400      3.33e-03    5.38e-03      3.13e-05    8.91e-05      3.04e-03    4.90e-03    2.0e-07
 834500      3.94e-03    2.65e-03      6.84e-05    2.61e-05      3.60e-03    2.42e-03    2.0e-07
 834600      2.91e-03    5.06e-03      1.32e-05    6.18e-05      2.65e-03    4.62e-03    2.0e-07
 834700      2.80e-03    2.72e-03      1.58e-05    3.26e-05      2.56e-03    2.48e-03    2.0e-07
 834800      3.42e-03    5.93e-03      7.54e-06    8.67e-05      3.12e-03    5.41e-03    2.0e-07
 834900      2.18e-03    5.34e-03      8.14e-06    5.30e-05      1.99e-03    4.88e-03    2.0e-07
 835000      3.82e-03    2.35e-03      6.15e-05    2.65e-05      3.50e-03    2.15e-03    1.9e-07
 835100      2.63e-03    2.60e-03      2.40e-05    2.33e-05      2.41e-03    2.38e-03    1.9e-07
 835200      3.13e-03    2.50e-03      5.49e-05    2.12e-05      2.87e-03    2.29e-03    1.9e-07
 835300      3.07e-03    2.41e-03      1.04e-05    2.66e-05      2.82e-03    2.21e-03    1.9e-07
 835400      3.90e-03    5.31e-03      1.87e-05    7.15e-05      3.57e-03    4.86e-03    1.9e-07
 835500      3.31e-03    5.95e-03      1.66e-05    1.04e-04      3.04e-03    5.45e-03    1.9e-07
 835600      2.26e-03    2.78e-03      2.61e-05    2.40e-05      2.07e-03    2.55e-03    1.9e-07
 835700      3.26e-03    2.53e-03      4.70e-05    2.07e-05      2.98e-03    2.32e-03    1.9e-07
 835800      2.71e-03    2.64e-03      1.26e-05    2.20e-05      2.48e-03    2.42e-03    1.9e-07
 835900      2.14e-03    5.71e-03      4.08e-05    6.77e-05      1.96e-03    5.23e-03    1.9e-07
 836000      4.54e-03    2.71e-03      1.82e-05    2.29e-05      4.16e-03    2.48e-03    1.9e-07
 836100      2.97e-03    5.25e-03      1.51e-05    7.34e-05      2.72e-03    4.81e-03    1.9e-07
 836200      3.61e-03    2.54e-03      1.05e-05    2.43e-05      3.31e-03    2.32e-03    1.9e-07
 836300      2.46e-03    2.53e-03      4.61e-05    5.09e-05      2.25e-03    2.31e-03    1.9e-07
 836400      3.96e-03    3.27e-03      4.54e-05    3.31e-05      3.63e-03    2.99e-03    1.9e-07
 836500      2.77e-03    5.89e-03      1.40e-05    8.60e-05      2.54e-03    5.40e-03    1.9e-07
 836600      4.40e-03    5.54e-03      5.29e-05    6.90e-05      4.03e-03    5.08e-03    1.9e-07
 836700      3.06e-03    2.59e-03      1.76e-05    2.39e-05      2.80e-03    2.38e-03    1.9e-07
 836800      2.53e-03    2.91e-03      2.67e-05    2.13e-05      2.32e-03    2.67e-03    1.9e-07
 836900      2.78e-03    2.49e-03      2.49e-05    2.01e-05      2.55e-03    2.28e-03    1.9e-07
 837000      2.43e-03    2.35e-03      3.24e-05    2.96e-05      2.22e-03    2.15e-03    1.9e-07
 837100      2.30e-03    2.62e-03      2.27e-05    2.53e-05      2.11e-03    2.40e-03    1.9e-07
 837200      3.33e-03    2.49e-03      2.58e-05    2.40e-05      3.06e-03    2.28e-03    1.9e-07
 837300      2.74e-03    2.52e-03      1.64e-05    2.58e-05      2.51e-03    2.31e-03    1.9e-07
 837400      2.27e-03    2.49e-03      9.65e-06    2.48e-05      2.08e-03    2.28e-03    1.9e-07
 837500      3.62e-03    5.46e-03      2.67e-05    8.20e-05      3.32e-03    5.00e-03    1.9e-07
 837600      3.38e-03    2.69e-03      2.84e-05    2.57e-05      3.10e-03    2.46e-03    1.9e-07
 837700      2.58e-03    2.60e-03      2.50e-05    3.02e-05      2.37e-03    2.38e-03    1.9e-07
 837800      2.83e-03    5.56e-03      3.02e-05    7.04e-05      2.59e-03    5.09e-03    1.9e-07
 837900      4.03e-03    2.24e-03      3.51e-05    1.91e-05      3.69e-03    2.06e-03    1.9e-07
 838000      4.58e-03    5.10e-03      4.34e-05    7.52e-05      4.19e-03    4.67e-03    1.9e-07
 838100      3.09e-03    2.50e-03      1.12e-05    2.73e-05      2.83e-03    2.29e-03    1.9e-07
 838200      2.76e-03    2.52e-03      2.94e-05    2.53e-05      2.53e-03    2.31e-03    1.9e-07
 838300      3.90e-03    5.49e-03      3.45e-05    5.73e-05      3.57e-03    5.03e-03    1.9e-07
 838400      2.10e-03    5.30e-03      2.39e-05    6.07e-05      1.92e-03    4.86e-03    1.9e-07
 838500      3.39e-03    2.76e-03      1.98e-06    2.52e-05      3.11e-03    2.53e-03    1.9e-07
 838600      3.34e-03    2.43e-03      5.00e-05    2.06e-05      3.06e-03    2.22e-03    1.9e-07
 838700      3.35e-03    2.55e-03      2.30e-05    2.81e-05      3.07e-03    2.34e-03    1.9e-07
 838800      2.56e-03    2.55e-03      1.60e-05    2.10e-05      2.35e-03    2.34e-03    1.9e-07
 838900      2.65e-03    2.60e-03      1.58e-05    2.17e-05      2.43e-03    2.38e-03    1.9e-07
 839000      3.09e-03    2.41e-03      1.80e-05    2.89e-05      2.83e-03    2.20e-03    1.9e-07
 839100      2.19e-03    2.47e-03      1.61e-05    2.04e-05      2.01e-03    2.27e-03    1.9e-07
 839200      3.56e-03    3.00e-03      3.28e-05    4.00e-05      3.26e-03    2.74e-03    1.9e-07
 839300      3.63e-03    5.84e-03      1.55e-05    5.24e-05      3.32e-03    5.35e-03    1.9e-07
 839400      2.96e-03    2.64e-03      2.21e-05    2.47e-05      2.71e-03    2.42e-03    1.9e-07
 839500      2.70e-03    2.67e-03      2.98e-05    2.52e-05      2.47e-03    2.44e-03    1.9e-07
 839600      3.23e-03    2.54e-03      1.32e-05    1.94e-05      2.96e-03    2.33e-03    1.9e-07
 839700      3.65e-03    3.03e-03      5.68e-05    4.05e-05      3.34e-03    2.78e-03    1.9e-07
 839800      3.19e-03    5.73e-03      1.12e-05    7.30e-05      2.92e-03    5.25e-03    1.9e-07
 839900      4.89e-03    3.05e-03      4.74e-05    3.34e-05      4.48e-03    2.79e-03    1.9e-07
 840000      2.40e-03    2.59e-03      1.56e-05    2.92e-05      2.21e-03    2.38e-03    1.8e-07
 840100      2.47e-03    4.90e-03      1.94e-05    7.43e-05      2.27e-03    4.50e-03    1.8e-07
 840200      2.69e-03    2.46e-03      1.87e-05    2.51e-05      2.47e-03    2.26e-03    1.8e-07
 840300      3.05e-03    2.99e-03      1.57e-05    2.71e-05      2.81e-03    2.75e-03    1.8e-07
 840400      3.68e-03    4.99e-03      3.99e-05    5.80e-05      3.38e-03    4.59e-03    1.8e-07
 840500      3.95e-03    2.43e-03      3.29e-05    2.04e-05      3.63e-03    2.24e-03    1.8e-07
 840600      2.55e-03    2.51e-03      7.64e-06    2.43e-05      2.35e-03    2.31e-03    1.8e-07
 840700      2.63e-03    2.58e-03      3.93e-05    2.82e-05      2.42e-03    2.37e-03    1.8e-07
 840800      2.09e-03    2.31e-03      1.95e-05    2.96e-05      1.92e-03    2.12e-03    1.8e-07
 840900      1.71e-03    5.18e-03      1.38e-05    5.89e-05      1.57e-03    4.76e-03    1.8e-07
 841000      2.65e-03    2.68e-03      3.49e-05    3.26e-05      2.43e-03    2.47e-03    1.8e-07
 841100      2.55e-03    2.41e-03      1.28e-05    2.06e-05      2.35e-03    2.22e-03    1.8e-07
 841200      3.93e-03    2.51e-03      3.14e-05    2.18e-05      3.62e-03    2.31e-03    1.8e-07
 841300      2.43e-03    2.38e-03      2.56e-05    3.35e-05      2.24e-03    2.19e-03    1.8e-07
 841400      5.50e-03    3.20e-03      8.48e-05    2.93e-05      5.05e-03    2.94e-03    1.8e-07
 841500      2.34e-03    2.62e-03      2.27e-05    2.46e-05      2.15e-03    2.41e-03    1.8e-07
 841600      2.81e-03    2.96e-03      1.72e-05    2.07e-05      2.58e-03    2.73e-03    1.8e-07
 841700      3.29e-03    2.94e-03      3.93e-05    2.30e-05      3.03e-03    2.70e-03    1.8e-07
 841800      2.49e-03    2.99e-03      1.84e-05    2.61e-05      2.29e-03    2.75e-03    1.8e-07
 841900      2.85e-03    2.45e-03      1.54e-05    1.88e-05      2.62e-03    2.25e-03    1.8e-07
 842000      2.78e-03    4.64e-03      2.22e-05    4.95e-05      2.56e-03    4.27e-03    1.8e-07
 842100      2.93e-03    2.64e-03      1.15e-05    2.88e-05      2.69e-03    2.42e-03    1.8e-07
 842200      2.82e-03    3.06e-03      2.86e-05    3.44e-05      2.60e-03    2.81e-03    1.8e-07
 842300      2.99e-03    2.95e-03      1.10e-05    3.02e-05      2.75e-03    2.71e-03    1.8e-07
 842400      2.17e-03    2.58e-03      1.43e-05    2.46e-05      2.00e-03    2.37e-03    1.8e-07
 842500      3.29e-03    2.25e-03      2.81e-05    1.97e-05      3.03e-03    2.07e-03    1.8e-07
 842600      2.31e-03    2.87e-03      2.63e-05    2.59e-05      2.13e-03    2.64e-03    1.8e-07
 842700      2.94e-03    5.96e-03      2.78e-05    6.96e-05      2.71e-03    5.48e-03    1.8e-07
 842800      2.86e-03    2.56e-03      1.64e-05    2.61e-05      2.63e-03    2.35e-03    1.8e-07
 842900      2.67e-03    2.87e-03      1.54e-05    2.49e-05      2.45e-03    2.64e-03    1.8e-07
 843000      2.91e-03    5.73e-03      3.91e-05    7.94e-05      2.68e-03    5.27e-03    1.8e-07
 843100      2.52e-03    2.96e-03      3.98e-05    2.78e-05      2.32e-03    2.72e-03    1.8e-07
 843200      2.96e-03    2.51e-03      2.59e-05    2.86e-05      2.72e-03    2.31e-03    1.8e-07
 843300      3.10e-03    2.55e-03      7.49e-06    2.11e-05      2.86e-03    2.35e-03    1.8e-07
 843400      2.38e-03    3.15e-03      2.83e-05    3.57e-05      2.19e-03    2.90e-03    1.8e-07
 843500      5.06e-03    2.75e-03      7.06e-05    2.26e-05      4.65e-03    2.53e-03    1.8e-07
 843600      2.87e-03    2.57e-03      1.61e-05    2.32e-05      2.64e-03    2.36e-03    1.8e-07
 843700      2.90e-03    2.98e-03      2.62e-05    2.98e-05      2.66e-03    2.74e-03    1.8e-07
 843800      2.98e-03    2.40e-03      4.32e-05    1.94e-05      2.74e-03    2.21e-03    1.8e-07
 843900      3.44e-03    2.73e-03      5.25e-05    2.58e-05      3.16e-03    2.51e-03    1.8e-07
 844000      2.23e-03    5.25e-03      2.37e-05    5.28e-05      2.05e-03    4.83e-03    1.8e-07
 844100      7.77e-03    2.59e-03      7.02e-05    2.45e-05      7.14e-03    2.39e-03    1.8e-07
 844200      5.90e-03    5.34e-03      5.08e-05    4.83e-05      5.43e-03    4.91e-03    1.8e-07
 844300      3.25e-03    2.64e-03      5.00e-05    2.65e-05      2.99e-03    2.43e-03    1.8e-07
 844400      2.20e-03    2.97e-03      2.73e-05    2.40e-05      2.02e-03    2.73e-03    1.8e-07
 844500      2.56e-03    3.11e-03      4.01e-05    3.86e-05      2.36e-03    2.86e-03    1.8e-07
 844600      6.30e-03    2.82e-03      6.91e-05    3.67e-05      5.80e-03    2.59e-03    1.8e-07
 844700      2.17e-03    2.37e-03      2.39e-05    2.45e-05      1.99e-03    2.18e-03    1.8e-07
 844800      2.14e-03    3.03e-03      2.84e-05    3.19e-05      1.97e-03    2.79e-03    1.8e-07
 844900      2.98e-03    3.27e-03      2.69e-05    3.93e-05      2.74e-03    3.01e-03    1.8e-07
 845000      2.30e-03    4.67e-03      2.03e-05    4.93e-05      2.12e-03    4.32e-03    1.7e-07
 845100      3.67e-03    2.47e-03      3.88e-05    2.12e-05      3.38e-03    2.28e-03    1.7e-07
 845200      3.30e-03    3.10e-03      4.87e-05    3.78e-05      3.04e-03    2.86e-03    1.7e-07
 845300      2.68e-03    2.38e-03      2.54e-05    2.47e-05      2.48e-03    2.20e-03    1.7e-07
 845400      3.79e-03    3.19e-03      1.18e-05    3.34e-05      3.50e-03    2.95e-03    1.7e-07
 845500      3.21e-03    5.25e-03      3.02e-05    6.12e-05      2.96e-03    4.85e-03    1.7e-07
 845600      2.33e-03    2.69e-03      1.50e-05    2.11e-05      2.15e-03    2.48e-03    1.7e-07
 845700      4.15e-03    5.47e-03      3.25e-05    5.79e-05      3.83e-03    5.05e-03    1.7e-07
 845800      2.32e-03    2.93e-03      1.52e-05    2.41e-05      2.15e-03    2.71e-03    1.7e-07
 845900      3.20e-03    2.59e-03      2.33e-05    2.47e-05      2.95e-03    2.39e-03    1.7e-07
 846000      2.58e-03    2.56e-03      2.36e-05    3.66e-05      2.38e-03    2.37e-03    1.7e-07
 846100      4.07e-03    5.53e-03      2.19e-05    8.68e-05      3.76e-03    5.10e-03    1.7e-07
 846200      5.85e-03    3.07e-03      5.63e-05    3.08e-05      5.40e-03    2.84e-03    1.7e-07
 846300      3.12e-03    2.58e-03      6.34e-05    3.18e-05      2.88e-03    2.38e-03    1.7e-07
 846400      2.15e-03    2.47e-03      2.71e-05    2.45e-05      1.98e-03    2.28e-03    1.7e-07
 846500      5.54e-03    2.38e-03      5.49e-05    2.60e-05      5.12e-03    2.20e-03    1.7e-07
 846600      2.47e-03    5.68e-03      2.13e-05    5.89e-05      2.28e-03    5.25e-03    1.7e-07
 846700      4.17e-03    2.35e-03      1.45e-05    2.34e-05      3.86e-03    2.17e-03    1.7e-07
 846800      2.25e-03    5.57e-03      1.35e-05    7.52e-05      2.08e-03    5.14e-03    1.7e-07
 846900      2.79e-03    2.71e-03      2.17e-05    4.05e-05      2.58e-03    2.50e-03    1.7e-07
 847000      4.24e-03    2.68e-03      1.39e-05    3.00e-05      3.92e-03    2.48e-03    1.7e-07
 847100      3.77e-03    2.59e-03      2.10e-05    2.36e-05      3.49e-03    2.39e-03    1.7e-07
 847200      3.59e-03    2.57e-03      2.17e-05    2.54e-05      3.31e-03    2.37e-03    1.7e-07
 847300      2.72e-03    2.53e-03      1.09e-05    2.48e-05      2.51e-03    2.34e-03    1.7e-07
 847400      4.14e-03    2.52e-03      3.13e-05    2.69e-05      3.83e-03    2.32e-03    1.7e-07
 847500      2.46e-03    5.14e-03      3.29e-05    6.68e-05      2.27e-03    4.74e-03    1.7e-07
 847600      2.96e-03    3.50e-03      1.48e-05    4.07e-05      2.73e-03    3.23e-03    1.7e-07
 847700      2.30e-03    5.71e-03      1.31e-05    9.04e-05      2.13e-03    5.27e-03    1.7e-07
 847800      2.98e-03    2.90e-03      7.64e-06    3.00e-05      2.75e-03    2.68e-03    1.7e-07
 847900      2.99e-03    2.57e-03      1.35e-05    2.62e-05      2.77e-03    2.38e-03    1.7e-07
 848000      7.56e-03    2.70e-03      4.06e-05    2.91e-05      6.98e-03    2.49e-03    1.7e-07
 848100      5.15e-03    3.00e-03      6.00e-05    2.96e-05      4.75e-03    2.77e-03    1.7e-07
 848200      3.83e-03    2.66e-03      9.66e-06    2.52e-05      3.54e-03    2.45e-03    1.7e-07
 848300      3.76e-03    2.35e-03      4.12e-05    3.09e-05      3.47e-03    2.17e-03    1.7e-07
 848400      2.81e-03    6.13e-03      1.97e-05    8.20e-05      2.60e-03    5.66e-03    1.7e-07
 848500      2.85e-03    2.75e-03      1.40e-05    2.10e-05      2.64e-03    2.54e-03    1.7e-07
 848600      3.86e-03    2.51e-03      3.49e-05    5.05e-05      3.57e-03    2.31e-03    1.7e-07
 848700      2.43e-03    2.71e-03      2.85e-05    3.00e-05      2.24e-03    2.50e-03    1.7e-07
 848800      3.61e-03    3.17e-03      7.88e-06    3.22e-05      3.33e-03    2.93e-03    1.7e-07
 848900      2.68e-03    2.98e-03      2.55e-05    3.34e-05      2.47e-03    2.75e-03    1.7e-07
