#  step      rmse_val    rmse_trn    rmse_e_val  rmse_e_trn    rmse_f_val  rmse_f_trn         lr
# If there is no available reference data, rmse_*_{val,trn} will print nan
 819800      3.22e-03    2.52e-03      1.77e-05    2.49e-05      2.90e-03    2.26e-03    2.3e-07
 819900      2.48e-03    2.45e-03      1.85e-05    3.19e-05      2.23e-03    2.21e-03    2.3e-07
 820000      2.96e-03    3.07e-03      2.56e-05    3.14e-05      2.68e-03    2.77e-03    2.2e-07
 820100      4.12e-03    2.44e-03      5.08e-05    2.55e-05      3.73e-03    2.21e-03    2.2e-07
 820200      3.11e-03    2.89e-03      3.11e-05    2.97e-05      2.82e-03    2.61e-03    2.2e-07
 820300      5.18e-03    2.95e-03      5.24e-05    2.74e-05      4.69e-03    2.67e-03    2.2e-07
 820400      2.92e-03    4.75e-03      2.18e-05    5.56e-05      2.64e-03    4.30e-03    2.2e-07
 820500      3.60e-03    2.63e-03      1.84e-05    2.02e-05      3.25e-03    2.38e-03    2.2e-07
 820600      2.60e-03    2.72e-03      4.52e-05    2.39e-05      2.35e-03    2.46e-03    2.2e-07
 820700      2.45e-03    2.49e-03      5.30e-05    3.10e-05      2.21e-03    2.25e-03    2.2e-07
 820800      2.97e-03    4.84e-03      1.80e-05    5.13e-05      2.69e-03    4.38e-03    2.2e-07
 820900      3.07e-03    2.75e-03      2.02e-05    2.52e-05      2.77e-03    2.49e-03    2.2e-07
 821000      2.45e-03    2.64e-03      2.67e-05    2.28e-05      2.22e-03    2.38e-03    2.2e-07
 821100      2.84e-03    4.87e-03      1.67e-05    5.84e-05      2.57e-03    4.40e-03    2.2e-07
 821200      3.83e-03    2.54e-03      2.08e-05    2.27e-05      3.47e-03    2.30e-03    2.2e-07
 821300      3.79e-03    2.48e-03      5.09e-05    2.93e-05      3.43e-03    2.24e-03    2.2e-07
 821400      2.09e-03    2.63e-03      3.54e-05    2.50e-05      1.89e-03    2.38e-03    2.2e-07
 821500      2.41e-03    2.98e-03      1.02e-05    2.61e-05      2.18e-03    2.70e-03    2.2e-07
 821600      4.88e-03    4.55e-03      6.56e-05    4.53e-05      4.41e-03    4.12e-03    2.2e-07
 821700      2.64e-03    2.86e-03      9.30e-06    2.53e-05      2.39e-03    2.59e-03    2.2e-07
 821800      1.97e-03    2.37e-03      2.22e-05    2.57e-05      1.78e-03    2.14e-03    2.2e-07
 821900      2.63e-03    2.57e-03      3.32e-05    2.18e-05      2.37e-03    2.33e-03    2.2e-07
 822000      3.11e-03    4.98e-03      3.37e-05    4.65e-05      2.81e-03    4.50e-03    2.2e-07
 822100      5.33e-03    4.72e-03      4.01e-05    4.93e-05      4.82e-03    4.27e-03    2.2e-07
 822200      3.39e-03    2.47e-03      1.58e-05    3.31e-05      3.06e-03    2.23e-03    2.2e-07
 822300      2.41e-03    2.44e-03      1.02e-05    2.02e-05      2.18e-03    2.21e-03    2.2e-07
 822400      2.28e-03    2.41e-03      1.19e-05    3.12e-05      2.06e-03    2.18e-03    2.2e-07
 822500      4.35e-03    2.91e-03      4.14e-05    3.19e-05      3.93e-03    2.63e-03    2.2e-07
 822600      3.08e-03    2.43e-03      1.68e-05    2.45e-05      2.79e-03    2.20e-03    2.2e-07
 822700      3.20e-03    2.61e-03      4.73e-05    2.26e-05      2.89e-03    2.36e-03    2.2e-07
 822800      2.91e-03    2.66e-03      2.68e-05    2.32e-05      2.63e-03    2.40e-03    2.2e-07
 822900      3.27e-03    2.45e-03      2.13e-05    2.34e-05      2.95e-03    2.21e-03    2.2e-07
 823000      1.90e-03    2.48e-03      1.66e-05    2.02e-05      1.72e-03    2.25e-03    2.2e-07
 823100      3.14e-03    2.31e-03      4.88e-06    2.16e-05      2.84e-03    2.09e-03    2.2e-07
 823200      2.30e-03    4.37e-03      8.05e-06    4.13e-05      2.08e-03    3.95e-03    2.2e-07
 823300      2.58e-03    2.50e-03      2.44e-06    1.97e-05      2.33e-03    2.26e-03    2.2e-07
 823400      2.94e-03    4.97e-03      3.47e-05    4.77e-05      2.66e-03    4.49e-03    2.2e-07
 823500      2.19e-03    2.62e-03      2.00e-05    4.40e-05      1.98e-03    2.37e-03    2.2e-07
 823600      3.33e-03    2.47e-03      2.06e-05    2.10e-05      3.01e-03    2.24e-03    2.2e-07
 823700      3.67e-03    2.64e-03      9.81e-06    2.65e-05      3.32e-03    2.39e-03    2.2e-07
 823800      5.14e-03    2.69e-03      9.24e-05    2.27e-05      4.64e-03    2.43e-03    2.2e-07
 823900      3.47e-03    2.43e-03      1.63e-05    2.67e-05      3.14e-03    2.20e-03    2.2e-07
 824000      4.66e-03    4.34e-03      4.40e-05    6.16e-05      4.21e-03    3.92e-03    2.2e-07
 824100      2.37e-03    2.98e-03      1.35e-05    3.36e-05      2.14e-03    2.69e-03    2.2e-07
 824200      2.81e-03    2.58e-03      1.08e-05    2.07e-05      2.54e-03    2.33e-03    2.2e-07
 824300      3.00e-03    5.33e-03      2.03e-05    6.49e-05      2.72e-03    4.82e-03    2.2e-07
 824400      3.58e-03    2.54e-03      2.64e-05    1.98e-05      3.23e-03    2.29e-03    2.2e-07
 824500      2.46e-03    2.83e-03      2.63e-05    4.29e-05      2.22e-03    2.56e-03    2.2e-07
 824600      2.53e-03    2.67e-03      1.94e-05    2.66e-05      2.29e-03    2.41e-03    2.2e-07
 824700      2.28e-03    4.96e-03      5.88e-06    5.48e-05      2.07e-03    4.49e-03    2.2e-07
 824800      2.92e-03    2.46e-03      1.98e-05    2.80e-05      2.64e-03    2.22e-03    2.2e-07
 824900      2.49e-03    2.47e-03      3.86e-06    2.19e-05      2.25e-03    2.24e-03    2.2e-07
 825000      2.57e-03    2.42e-03      1.62e-05    2.26e-05      2.33e-03    2.20e-03    2.1e-07
 825100      2.09e-03    2.59e-03      2.33e-05    1.98e-05      1.90e-03    2.35e-03    2.1e-07
 825200      4.38e-03    2.87e-03      3.50e-05    2.68e-05      3.98e-03    2.60e-03    2.1e-07
 825300      3.02e-03    2.48e-03      2.91e-05    2.45e-05      2.74e-03    2.26e-03    2.1e-07
 825400      2.13e-03    2.35e-03      7.53e-06    3.04e-05      1.94e-03    2.14e-03    2.1e-07
 825500      3.89e-03    2.71e-03      4.99e-05    1.71e-05      3.53e-03    2.46e-03    2.1e-07
 825600      2.61e-03    2.45e-03      2.39e-05    1.78e-05      2.37e-03    2.23e-03    2.1e-07
 825700      2.47e-03    2.78e-03      2.29e-05    2.57e-05      2.25e-03    2.52e-03    2.1e-07
 825800      7.57e-03    4.41e-03      7.28e-05    5.04e-05      6.87e-03    4.00e-03    2.1e-07
 825900      3.81e-03    4.42e-03      8.24e-06    3.98e-05      3.46e-03    4.02e-03    2.1e-07
 826000      2.79e-03    4.61e-03      1.27e-05    6.03e-05      2.53e-03    4.18e-03    2.1e-07
 826100      2.58e-03    2.79e-03      3.34e-05    2.59e-05      2.35e-03    2.54e-03    2.1e-07
 826200      2.72e-03    2.57e-03      2.22e-05    2.29e-05      2.47e-03    2.34e-03    2.1e-07
 826300      1.90e-03    2.50e-03      4.58e-05    2.50e-05      1.73e-03    2.27e-03    2.1e-07
 826400      3.16e-03    2.47e-03      3.97e-05    3.13e-05      2.87e-03    2.24e-03    2.1e-07
 826500      3.00e-03    2.88e-03      7.34e-06    2.56e-05      2.72e-03    2.62e-03    2.1e-07
 826600      2.48e-03    2.56e-03      1.58e-05    2.61e-05      2.25e-03    2.32e-03    2.1e-07
 826700      2.59e-03    5.93e-03      2.45e-05    7.81e-05      2.35e-03    5.39e-03    2.1e-07
 826800      3.13e-03    2.93e-03      2.77e-05    2.07e-05      2.84e-03    2.66e-03    2.1e-07
 826900      3.38e-03    2.32e-03      3.81e-05    3.65e-05      3.07e-03    2.11e-03    2.1e-07
 827000      2.42e-03    2.56e-03      5.08e-06    2.35e-05      2.20e-03    2.32e-03    2.1e-07
 827100      2.86e-03    2.39e-03      1.84e-05    2.35e-05      2.60e-03    2.17e-03    2.1e-07
 827200      2.10e-03    2.61e-03      3.10e-05    3.90e-05      1.90e-03    2.37e-03    2.1e-07
 827300      2.52e-03    2.43e-03      2.24e-05    2.72e-05      2.29e-03    2.20e-03    2.1e-07
 827400      2.91e-03    2.50e-03      3.16e-05    3.58e-05      2.65e-03    2.27e-03    2.1e-07
 827500      3.27e-03    2.76e-03      4.61e-05    2.12e-05      2.97e-03    2.51e-03    2.1e-07
 827600      1.88e-03    5.73e-03      9.92e-06    8.04e-05      1.71e-03    5.20e-03    2.1e-07
 827700      2.19e-03    2.73e-03      2.96e-05    2.76e-05      1.99e-03    2.48e-03    2.1e-07
 827800      3.98e-03    2.53e-03      3.50e-05    1.90e-05      3.62e-03    2.30e-03    2.1e-07
 827900      4.14e-03    2.48e-03      4.36e-05    2.64e-05      3.76e-03    2.25e-03    2.1e-07
 828000      2.91e-03    2.89e-03      8.60e-06    2.29e-05      2.65e-03    2.63e-03    2.1e-07
 828100      3.00e-03    4.88e-03      3.16e-05    6.85e-05      2.73e-03    4.43e-03    2.1e-07
 828200      4.70e-03    2.99e-03      5.46e-05    3.88e-05      4.27e-03    2.72e-03    2.1e-07
 828300      2.49e-03    2.27e-03      2.24e-05    2.38e-05      2.27e-03    2.06e-03    2.1e-07
 828400      3.50e-03    2.51e-03      8.32e-06    2.37e-05      3.18e-03    2.28e-03    2.1e-07
 828500      3.05e-03    2.91e-03      1.03e-05    3.48e-05      2.77e-03    2.64e-03    2.1e-07
 828600      2.72e-03    2.45e-03      1.99e-05    3.08e-05      2.47e-03    2.23e-03    2.1e-07
 828700      2.08e-03    4.60e-03      1.45e-05    4.70e-05      1.89e-03    4.17e-03    2.1e-07
 828800      2.42e-03    2.53e-03      1.71e-05    2.24e-05      2.19e-03    2.30e-03    2.1e-07
 828900      3.02e-03    3.09e-03      2.81e-05    4.99e-05      2.74e-03    2.81e-03    2.1e-07
 829000      3.04e-03    2.97e-03      4.72e-05    2.93e-05      2.76e-03    2.70e-03    2.1e-07
 829100      2.58e-03    2.30e-03      5.67e-06    2.94e-05      2.34e-03    2.09e-03    2.1e-07
 829200      2.56e-03    4.33e-03      1.39e-05    5.60e-05      2.32e-03    3.93e-03    2.1e-07
 829300      3.22e-03    2.56e-03      2.56e-05    2.55e-05      2.93e-03    2.33e-03    2.1e-07
 829400      4.37e-03    4.84e-03      3.64e-05    5.68e-05      3.97e-03    4.40e-03    2.1e-07
 829500      3.90e-03    2.60e-03      2.71e-05    2.42e-05      3.54e-03    2.36e-03    2.1e-07
 829600      2.65e-03    5.22e-03      2.88e-05    6.47e-05      2.41e-03    4.74e-03    2.1e-07
 829700      2.10e-03    2.61e-03      2.70e-05    2.46e-05      1.90e-03    2.37e-03    2.1e-07
 829800      2.51e-03    2.46e-03      1.85e-05    2.61e-05      2.28e-03    2.23e-03    2.1e-07
 829900      2.42e-03    2.33e-03      3.49e-05    3.71e-05      2.20e-03    2.11e-03    2.1e-07
 830000      3.05e-03    2.46e-03      6.69e-05    5.41e-05      2.78e-03    2.24e-03    2.0e-07
 830100      5.39e-03    4.73e-03      4.85e-05    3.65e-05      4.91e-03    4.31e-03    2.0e-07
 830200      3.31e-03    2.55e-03      5.51e-05    2.02e-05      3.02e-03    2.32e-03    2.0e-07
 830300      2.18e-03    2.64e-03      2.20e-05    3.19e-05      1.99e-03    2.41e-03    2.0e-07
 830400      3.42e-03    2.99e-03      4.15e-05    4.23e-05      3.12e-03    2.73e-03    2.0e-07
 830500      2.24e-03    2.99e-03      9.72e-06    3.43e-05      2.05e-03    2.72e-03    2.0e-07
 830600      2.37e-03    2.61e-03      2.06e-05    3.18e-05      2.16e-03    2.38e-03    2.0e-07
 830700      3.94e-03    5.28e-03      3.59e-05    6.51e-05      3.60e-03    4.82e-03    2.0e-07
 830800      2.99e-03    5.79e-03      8.05e-06    6.87e-05      2.73e-03    5.28e-03    2.0e-07
 830900      2.43e-03    4.40e-03      3.44e-05    5.76e-05      2.21e-03    4.01e-03    2.0e-07
 831000      2.42e-03    2.56e-03      1.55e-05    2.42e-05      2.20e-03    2.34e-03    2.0e-07
 831100      2.39e-03    3.00e-03      1.52e-05    2.73e-05      2.18e-03    2.74e-03    2.0e-07
 831200      3.20e-03    4.54e-03      2.60e-05    4.92e-05      2.92e-03    4.14e-03    2.0e-07
 831300      3.48e-03    2.38e-03      1.76e-05    3.49e-05      3.17e-03    2.17e-03    2.0e-07
 831400      2.83e-03    2.80e-03      2.65e-05    3.08e-05      2.59e-03    2.55e-03    2.0e-07
 831500      2.34e-03    4.28e-03      1.10e-05    4.36e-05      2.14e-03    3.90e-03    2.0e-07
 831600      2.57e-03    2.45e-03      1.98e-05    2.35e-05      2.35e-03    2.23e-03    2.0e-07
 831700      2.44e-03    2.92e-03      2.15e-05    3.38e-05      2.22e-03    2.67e-03    2.0e-07
 831800      2.21e-03    2.74e-03      1.48e-05    2.27e-05      2.02e-03    2.50e-03    2.0e-07
 831900      1.91e-03    2.58e-03      2.90e-05    4.02e-05      1.74e-03    2.36e-03    2.0e-07
 832000      4.59e-03    2.47e-03      7.06e-05    2.22e-05      4.18e-03    2.25e-03    2.0e-07
 832100      3.63e-03    2.84e-03      2.43e-05    2.11e-05      3.31e-03    2.59e-03    2.0e-07
 832200      2.28e-03    4.92e-03      2.35e-05    6.00e-05      2.08e-03    4.48e-03    2.0e-07
 832300      3.90e-03    2.47e-03      2.12e-05    2.01e-05      3.56e-03    2.25e-03    2.0e-07
 832400      2.76e-03    2.52e-03      1.86e-05    2.91e-05      2.52e-03    2.30e-03    2.0e-07
 832500      3.83e-03    4.67e-03      2.86e-05    5.29e-05      3.49e-03    4.26e-03    2.0e-07
 832600      2.95e-03    2.74e-03      2.75e-05    2.21e-05      2.69e-03    2.50e-03    2.0e-07
 832700      2.15e-03    2.63e-03      1.73e-05    2.54e-05      1.96e-03    2.40e-03    2.0e-07
 832800      2.41e-03    2.80e-03      2.68e-05    2.51e-05      2.20e-03    2.56e-03    2.0e-07
 832900      2.97e-03    4.67e-03      6.87e-06    5.70e-05      2.71e-03    4.26e-03    2.0e-07
 833000      1.88e-03    5.01e-03      1.65e-05    6.94e-05      1.72e-03    4.57e-03    2.0e-07
 833100      4.69e-03    2.37e-03      4.13e-05    3.10e-05      4.28e-03    2.16e-03    2.0e-07
 833200      3.24e-03    2.43e-03      2.98e-05    2.96e-05      2.96e-03    2.21e-03    2.0e-07
 833300      3.45e-03    3.13e-03      2.56e-05    2.31e-05      3.15e-03    2.85e-03    2.0e-07
 833400      3.08e-03    2.93e-03      2.45e-05    2.93e-05      2.81e-03    2.67e-03    2.0e-07
 833500      2.82e-03    2.62e-03      2.72e-05    2.27e-05      2.58e-03    2.39e-03    2.0e-07
 833600      4.99e-03    2.77e-03      6.41e-05    2.54e-05      4.55e-03    2.53e-03    2.0e-07
 833700      5.94e-03    2.48e-03      1.43e-04    3.46e-05      5.42e-03    2.26e-03    2.0e-07
 833800      2.28e-03    2.61e-03      1.90e-05    2.20e-05      2.08e-03    2.38e-03    2.0e-07
 833900      2.29e-03    2.45e-03      3.68e-05    2.25e-05      2.09e-03    2.24e-03    2.0e-07
 834000      3.33e-03    2.44e-03      1.22e-05    2.35e-05      3.04e-03    2.23e-03    2.0e-07
 834100      4.69e-03    2.52e-03      1.29e-05    2.33e-05      4.28e-03    2.30e-03    2.0e-07
 834200      2.16e-03    2.53e-03      3.79e-05    3.73e-05      1.97e-03    2.30e-03    2.0e-07
 834300      5.08e-03    2.98e-03      5.89e-05    3.53e-05      4.64e-03    2.72e-03    2.0e-07
 834400      4.88e-03    5.13e-03      5.36e-05    6.55e-05      4.45e-03    4.68e-03    2.0e-07
 834500      2.66e-03    4.51e-03      1.60e-05    3.84e-05      2.43e-03    4.11e-03    2.0e-07
 834600      2.63e-03    2.83e-03      8.47e-06    2.69e-05      2.40e-03    2.58e-03    2.0e-07
 834700      3.24e-03    4.75e-03      3.34e-05    6.20e-05      2.96e-03    4.34e-03    2.0e-07
 834800      5.37e-03    2.50e-03      1.15e-04    2.97e-05      4.89e-03    2.28e-03    2.0e-07
 834900      1.91e-03    2.68e-03      3.29e-05    2.72e-05      1.74e-03    2.45e-03    2.0e-07
 835000      3.63e-03    2.54e-03      1.99e-05    2.43e-05      3.32e-03    2.33e-03    1.9e-07
 835100      4.09e-03    4.63e-03      6.31e-05    4.36e-05      3.74e-03    4.24e-03    1.9e-07
 835200      2.03e-03    2.60e-03      2.19e-05    2.69e-05      1.86e-03    2.38e-03    1.9e-07
 835300      2.73e-03    2.89e-03      4.38e-05    3.13e-05      2.50e-03    2.65e-03    1.9e-07
 835400      3.14e-03    4.38e-03      4.52e-05    6.96e-05      2.87e-03    4.01e-03    1.9e-07
 835500      2.87e-03    2.87e-03      3.13e-05    2.57e-05      2.63e-03    2.63e-03    1.9e-07
 835600      4.87e-03    2.67e-03      6.52e-05    3.13e-05      4.46e-03    2.45e-03    1.9e-07
 835700      4.41e-03    2.32e-03      2.89e-05    2.33e-05      4.04e-03    2.13e-03    1.9e-07
 835800      2.63e-03    4.77e-03      2.18e-05    5.97e-05      2.41e-03    4.37e-03    1.9e-07
 835900      3.21e-03    2.44e-03      1.10e-05    2.76e-05      2.95e-03    2.24e-03    1.9e-07
 836000      3.14e-03    2.59e-03      4.30e-05    2.19e-05      2.87e-03    2.37e-03    1.9e-07
 836100      2.08e-03    2.55e-03      1.34e-05    2.27e-05      1.91e-03    2.33e-03    1.9e-07
 836200      2.93e-03    2.58e-03      1.95e-05    2.30e-05      2.69e-03    2.37e-03    1.9e-07
 836300      3.86e-03    2.42e-03      1.46e-05    3.65e-05      3.54e-03    2.22e-03    1.9e-07
 836400      3.02e-03    4.93e-03      1.98e-05    5.15e-05      2.77e-03    4.52e-03    1.9e-07
 836500      3.45e-03    2.28e-03      1.86e-05    2.03e-05      3.16e-03    2.09e-03    1.9e-07
 836600      2.97e-03    2.43e-03      3.05e-05    3.94e-05      2.72e-03    2.23e-03    1.9e-07
 836700      4.57e-03    2.39e-03      7.50e-05    2.71e-05      4.18e-03    2.19e-03    1.9e-07
 836800      2.56e-03    4.53e-03      1.64e-05    5.52e-05      2.35e-03    4.15e-03    1.9e-07
 836900      3.77e-03    4.60e-03      1.97e-05    4.72e-05      3.45e-03    4.21e-03    1.9e-07
 837000      4.38e-03    2.46e-03      5.65e-05    3.12e-05      4.01e-03    2.25e-03    1.9e-07
 837100      3.13e-03    2.36e-03      4.26e-05    2.60e-05      2.87e-03    2.16e-03    1.9e-07
 837200      2.85e-03    2.48e-03      9.44e-06    2.40e-05      2.62e-03    2.27e-03    1.9e-07
 837300      4.60e-03    2.39e-03      3.81e-05    2.26e-05      4.21e-03    2.19e-03    1.9e-07
 837400      2.74e-03    5.48e-03      4.59e-05    7.43e-05      2.51e-03    5.02e-03    1.9e-07
 837500      3.67e-03    2.53e-03      2.46e-05    2.19e-05      3.37e-03    2.31e-03    1.9e-07
 837600      3.80e-03    2.90e-03      3.94e-05    2.95e-05      3.48e-03    2.66e-03    1.9e-07
 837700      6.59e-03    2.81e-03      5.56e-05    2.51e-05      6.04e-03    2.57e-03    1.9e-07
 837800      3.10e-03    2.65e-03      1.80e-05    2.27e-05      2.84e-03    2.43e-03    1.9e-07
 837900      1.88e-03    2.61e-03      2.49e-05    2.26e-05      1.72e-03    2.39e-03    1.9e-07
 838000      2.06e-03    2.83e-03      1.82e-05    3.11e-05      1.89e-03    2.59e-03    1.9e-07
 838100      3.74e-03    2.54e-03      4.83e-05    2.60e-05      3.42e-03    2.33e-03    1.9e-07
 838200      2.52e-03    2.31e-03      1.03e-05    2.24e-05      2.31e-03    2.11e-03    1.9e-07
 838300      3.41e-03    2.93e-03      2.23e-05    3.07e-05      3.13e-03    2.69e-03    1.9e-07
 838400      2.84e-03    2.42e-03      1.14e-05    2.72e-05      2.60e-03    2.21e-03    1.9e-07
 838500      4.68e-03    2.56e-03      3.51e-05    2.51e-05      4.29e-03    2.34e-03    1.9e-07
 838600      3.35e-03    5.22e-03      1.31e-05    6.19e-05      3.07e-03    4.78e-03    1.9e-07
 838700      4.11e-03    2.17e-03      4.76e-05    2.06e-05      3.76e-03    1.99e-03    1.9e-07
 838800      2.37e-03    4.76e-03      3.55e-05    5.26e-05      2.17e-03    4.36e-03    1.9e-07
 838900      2.21e-03    2.49e-03      2.57e-05    3.36e-05      2.02e-03    2.28e-03    1.9e-07
 839000      2.85e-03    2.71e-03      8.90e-06    1.88e-05      2.61e-03    2.48e-03    1.9e-07
 839100      2.65e-03    2.75e-03      1.79e-05    2.55e-05      2.43e-03    2.52e-03    1.9e-07
 839200      2.14e-03    2.51e-03      2.46e-05    2.65e-05      1.96e-03    2.30e-03    1.9e-07
 839300      3.85e-03    4.94e-03      5.20e-05    5.41e-05      3.52e-03    4.52e-03    1.9e-07
 839400      2.81e-03    2.35e-03      2.40e-05    2.74e-05      2.57e-03    2.15e-03    1.9e-07
 839500      2.56e-03    4.30e-03      2.63e-05    4.42e-05      2.35e-03    3.94e-03    1.9e-07
 839600      2.45e-03    2.48e-03      1.71e-05    2.16e-05      2.25e-03    2.27e-03    1.9e-07
 839700      3.12e-03    4.95e-03      4.57e-05    6.88e-05      2.86e-03    4.54e-03    1.9e-07
 839800      3.73e-03    2.65e-03      1.20e-05    3.87e-05      3.42e-03    2.42e-03    1.9e-07
 839900      6.11e-03    2.40e-03      1.16e-04    1.93e-05      5.59e-03    2.20e-03    1.9e-07
 840000      3.70e-03    2.54e-03      3.99e-05    2.41e-05      3.40e-03    2.33e-03    1.8e-07
 840100      3.20e-03    4.61e-03      2.00e-05    5.53e-05      2.94e-03    4.24e-03    1.8e-07
 840200      2.75e-03    2.80e-03      9.80e-06    2.49e-05      2.53e-03    2.58e-03    1.8e-07
 840300      2.93e-03    2.54e-03      2.19e-05    2.01e-05      2.69e-03    2.33e-03    1.8e-07
 840400      2.40e-03    2.48e-03      2.14e-05    2.45e-05      2.21e-03    2.28e-03    1.8e-07
 840500      3.71e-03    2.60e-03      3.09e-05    2.15e-05      3.41e-03    2.39e-03    1.8e-07
 840600      2.34e-03    2.38e-03      1.53e-05    2.06e-05      2.15e-03    2.19e-03    1.8e-07
 840700      2.39e-03    4.84e-03      3.01e-05    6.53e-05      2.19e-03    4.45e-03    1.8e-07
 840800      3.73e-03    2.28e-03      2.89e-05    2.92e-05      3.43e-03    2.10e-03    1.8e-07
 840900      2.46e-03    2.57e-03      1.74e-05    2.59e-05      2.27e-03    2.36e-03    1.8e-07
 841000      2.45e-03    2.65e-03      2.59e-05    2.56e-05      2.25e-03    2.44e-03    1.8e-07
 841100      3.00e-03    2.59e-03      2.06e-05    2.44e-05      2.76e-03    2.38e-03    1.8e-07
 841200      2.56e-03    2.59e-03      1.81e-05    2.38e-05      2.35e-03    2.38e-03    1.8e-07
 841300      2.78e-03    2.47e-03      1.36e-05    2.13e-05      2.56e-03    2.28e-03    1.8e-07
 841400      2.78e-03    2.40e-03      1.81e-05    2.55e-05      2.56e-03    2.21e-03    1.8e-07
 841500      3.00e-03    2.66e-03      2.51e-05    2.35e-05      2.76e-03    2.45e-03    1.8e-07
 841600      2.10e-03    5.05e-03      1.52e-05    5.91e-05      1.94e-03    4.65e-03    1.8e-07
 841700      2.39e-03    2.61e-03      1.85e-05    2.14e-05      2.19e-03    2.40e-03    1.8e-07
 841800      2.39e-03    2.45e-03      2.31e-05    2.16e-05      2.19e-03    2.26e-03    1.8e-07
 841900      3.37e-03    2.51e-03      2.84e-05    2.61e-05      3.10e-03    2.31e-03    1.8e-07
 842000      2.42e-03    2.67e-03      1.55e-05    2.03e-05      2.22e-03    2.45e-03    1.8e-07
 842100      3.26e-03    2.46e-03      2.09e-05    2.99e-05      3.00e-03    2.27e-03    1.8e-07
 842200      3.26e-03    4.57e-03      9.32e-06    4.22e-05      3.00e-03    4.20e-03    1.8e-07
 842300      2.53e-03    5.10e-03      3.60e-05    7.53e-05      2.32e-03    4.69e-03    1.8e-07
 842400      2.29e-03    2.88e-03      3.97e-05    3.74e-05      2.11e-03    2.65e-03    1.8e-07
 842500      2.79e-03    2.84e-03      1.18e-05    2.98e-05      2.56e-03    2.61e-03    1.8e-07
 842600      4.64e-03    2.99e-03      1.66e-05    2.30e-05      4.27e-03    2.75e-03    1.8e-07
 842700      3.15e-03    2.45e-03      1.80e-05    2.10e-05      2.90e-03    2.25e-03    1.8e-07
 842800      2.65e-03    2.63e-03      3.19e-05    2.87e-05      2.44e-03    2.42e-03    1.8e-07
 842900      2.27e-03    4.39e-03      9.76e-06    4.49e-05      2.08e-03    4.04e-03    1.8e-07
 843000      2.70e-03    2.47e-03      1.15e-05    3.09e-05      2.48e-03    2.27e-03    1.8e-07
 843100      4.13e-03    2.35e-03      4.75e-05    2.10e-05      3.80e-03    2.17e-03    1.8e-07
 843200      2.31e-03    2.35e-03      1.08e-05    2.26e-05      2.12e-03    2.17e-03    1.8e-07
 843300      2.59e-03    2.70e-03      3.32e-05    2.43e-05      2.38e-03    2.48e-03    1.8e-07
 843400      2.36e-03    2.92e-03      7.54e-06    2.78e-05      2.17e-03    2.69e-03    1.8e-07
 843500      3.37e-03    2.78e-03      2.27e-05    2.24e-05      3.10e-03    2.55e-03    1.8e-07
 843600      2.68e-03    2.34e-03      2.72e-05    3.29e-05      2.46e-03    2.15e-03    1.8e-07
 843700      3.45e-03    4.62e-03      1.74e-05    7.46e-05      3.17e-03    4.25e-03    1.8e-07
 843800      2.19e-03    2.57e-03      1.45e-05    2.07e-05      2.01e-03    2.36e-03    1.8e-07
 843900      3.93e-03    2.48e-03      2.01e-05    3.06e-05      3.62e-03    2.28e-03    1.8e-07
 844000      2.55e-03    2.62e-03      1.15e-05    2.40e-05      2.34e-03    2.41e-03    1.8e-07
 844100      2.43e-03    5.23e-03      1.75e-05    5.24e-05      2.24e-03    4.81e-03    1.8e-07
 844200      3.18e-03    2.47e-03      2.78e-05    2.51e-05      2.93e-03    2.27e-03    1.8e-07
 844300      3.32e-03    2.80e-03      2.32e-05    3.87e-05      3.05e-03    2.58e-03    1.8e-07
 844400      4.00e-03    2.89e-03      3.64e-05    2.25e-05      3.68e-03    2.66e-03    1.8e-07
 844500      2.92e-03    2.83e-03      1.57e-05    2.40e-05      2.69e-03    2.60e-03    1.8e-07
 844600      3.76e-03    2.66e-03      2.98e-05    2.74e-05      3.46e-03    2.45e-03    1.8e-07
 844700      3.30e-03    5.05e-03      2.22e-05    7.26e-05      3.04e-03    4.65e-03    1.8e-07
 844800      2.29e-03    2.67e-03      2.31e-05    2.74e-05      2.10e-03    2.46e-03    1.8e-07
 844900      3.51e-03    4.91e-03      1.92e-05    8.41e-05      3.23e-03    4.51e-03    1.8e-07
 845000      2.28e-03    2.98e-03      1.71e-05    3.52e-05      2.11e-03    2.75e-03    1.7e-07
 845100      2.05e-03    5.36e-03      2.56e-05    7.77e-05      1.89e-03    4.95e-03    1.7e-07
 845200      2.82e-03    2.36e-03      1.23e-05    2.23e-05      2.60e-03    2.18e-03    1.7e-07
 845300      2.90e-03    2.84e-03      3.08e-05    2.26e-05      2.68e-03    2.62e-03    1.7e-07
 845400      3.41e-03    2.32e-03      5.78e-05    2.78e-05      3.14e-03    2.14e-03    1.7e-07
 845500      2.97e-03    2.55e-03      1.85e-05    2.26e-05      2.75e-03    2.36e-03    1.7e-07
 845600      3.55e-03    2.29e-03      2.64e-05    2.30e-05      3.28e-03    2.11e-03    1.7e-07
 845700      1.82e-03    4.26e-03      2.25e-05    3.20e-05      1.68e-03    3.93e-03    1.7e-07
 845800      4.24e-03    5.38e-03      4.09e-05    4.90e-05      3.91e-03    4.97e-03    1.7e-07
 845900      2.16e-03    2.73e-03      1.72e-05    2.27e-05      1.99e-03    2.52e-03    1.7e-07
