#  step      rmse_val    rmse_trn    rmse_e_val  rmse_e_trn    rmse_f_val  rmse_f_trn         lr
# If there is no available reference data, rmse_*_{val,trn} will print nan
 704700      5.75e-03    1.24e-02      1.66e-04    1.70e-04      4.32e-03    9.34e-03    7.6e-07
 704800      1.04e-02    1.09e-02      1.45e-04    1.31e-04      7.85e-03    8.24e-03    7.6e-07
 704900      8.10e-03    9.81e-03      7.16e-05    1.54e-04      6.10e-03    7.39e-03    7.6e-07
 705000      2.93e-03    4.15e-03      4.47e-05    6.06e-05      2.23e-03    3.16e-03    7.2e-07
 705100      7.40e-03    1.12e-02      7.80e-05    1.73e-04      5.63e-03    8.56e-03    7.2e-07
 705200      7.14e-03    3.48e-03      6.63e-05    2.09e-05      5.44e-03    2.65e-03    7.2e-07
 705300      4.10e-03    4.92e-03      1.79e-04    1.83e-04      3.11e-03    3.73e-03    7.2e-07
 705400      5.64e-03    4.42e-03      4.42e-05    5.79e-05      4.29e-03    3.37e-03    7.2e-07
 705500      4.36e-03    4.20e-03      3.36e-05    3.49e-05      3.32e-03    3.20e-03    7.2e-07
 705600      5.67e-03    3.69e-03      1.12e-04    1.79e-04      4.31e-03    2.79e-03    7.2e-07
 705700      4.45e-03    4.17e-03      5.07e-05    3.72e-05      3.39e-03    3.18e-03    7.2e-07
 705800      6.85e-03    8.82e-03      9.30e-05    1.08e-04      5.22e-03    6.72e-03    7.2e-07
 705900      6.26e-03    3.68e-03      9.98e-05    2.68e-05      4.76e-03    2.80e-03    7.2e-07
 706000      4.37e-03    4.44e-03      6.06e-05    6.95e-05      3.33e-03    3.38e-03    7.2e-07
 706100      5.76e-03    3.36e-03      1.73e-04    4.90e-05      4.38e-03    2.56e-03    7.2e-07
 706200      5.65e-03    4.51e-03      3.96e-05    4.16e-05      4.30e-03    3.43e-03    7.2e-07
 706300      3.78e-03    4.69e-03      1.93e-05    3.33e-05      2.88e-03    3.57e-03    7.2e-07
 706400      2.90e-03    4.98e-03      1.43e-04    1.52e-04      2.19e-03    3.78e-03    7.2e-07
 706500      4.93e-03    1.52e-02      3.35e-05    2.72e-04      3.75e-03    1.16e-02    7.2e-07
 706600      5.85e-03    8.74e-03      1.56e-04    7.36e-05      4.44e-03    6.66e-03    7.2e-07
 706700      8.94e-03    3.68e-03      1.47e-04    1.32e-04      6.80e-03    2.80e-03    7.2e-07
 706800      4.60e-03    1.07e-02      4.22e-05    8.67e-05      3.51e-03    8.15e-03    7.2e-07
 706900      3.08e-03    7.85e-03      5.93e-05    8.06e-05      2.34e-03    5.98e-03    7.2e-07
 707000      2.97e-03    3.33e-03      3.14e-05    6.92e-05      2.26e-03    2.53e-03    7.2e-07
 707100      9.31e-03    9.95e-03      1.40e-04    1.38e-04      7.09e-03    7.57e-03    7.2e-07
 707200      2.71e-03    3.67e-03      1.63e-04    1.63e-04      2.04e-03    2.78e-03    7.2e-07
 707300      5.35e-03    4.05e-03      2.88e-05    3.14e-05      4.08e-03    3.08e-03    7.2e-07
 707400      6.53e-03    4.36e-03      1.11e-04    4.74e-05      4.97e-03    3.32e-03    7.2e-07
 707500      4.98e-03    5.21e-03      6.42e-05    6.77e-05      3.79e-03    3.97e-03    7.2e-07
 707600      5.35e-03    4.72e-03      1.26e-04    9.79e-05      4.06e-03    3.59e-03    7.2e-07
 707700      5.63e-03    4.68e-03      5.29e-05    4.03e-05      4.29e-03    3.56e-03    7.2e-07
 707800      3.15e-03    1.17e-02      7.69e-05    1.14e-04      2.39e-03    8.92e-03    7.2e-07
 707900      6.25e-03    3.29e-03      1.09e-04    4.28e-05      4.76e-03    2.50e-03    7.2e-07
 708000      4.49e-03    3.48e-03      1.35e-04    1.61e-04      3.41e-03    2.63e-03    7.2e-07
 708100      1.05e-02    3.36e-03      1.30e-04    2.61e-05      7.99e-03    2.56e-03    7.2e-07
 708200      5.51e-03    8.13e-03      4.57e-05    8.68e-05      4.20e-03    6.19e-03    7.2e-07
 708300      3.60e-03    1.27e-02      8.59e-05    1.78e-04      2.74e-03    9.67e-03    7.2e-07
 708400      3.33e-03    3.46e-03      1.29e-05    3.74e-05      2.53e-03    2.64e-03    7.2e-07
 708500      7.21e-03    4.50e-03      3.93e-05    3.58e-05      5.49e-03    3.43e-03    7.2e-07
 708600      4.14e-03    3.48e-03      3.91e-05    4.69e-05      3.15e-03    2.65e-03    7.2e-07
 708700      5.90e-03    3.14e-03      3.70e-05    5.06e-05      4.49e-03    2.39e-03    7.2e-07
 708800      2.93e-03    8.62e-03      3.53e-05    1.16e-04      2.23e-03    6.56e-03    7.2e-07
 708900      3.26e-03    1.10e-02      8.67e-05    2.04e-04      2.48e-03    8.39e-03    7.2e-07
 709000      8.88e-03    3.18e-03      8.12e-05    4.18e-05      6.76e-03    2.43e-03    7.2e-07
 709100      4.19e-03    4.53e-03      3.54e-05    4.34e-05      3.19e-03    3.45e-03    7.2e-07
 709200      3.62e-03    1.06e-02      8.96e-05    1.13e-04      2.75e-03    8.09e-03    7.2e-07
 709300      3.36e-03    4.85e-03      1.39e-04    1.59e-04      2.54e-03    3.68e-03    7.2e-07
 709400      1.00e-02    4.51e-03      1.99e-04    6.18e-05      7.61e-03    3.43e-03    7.2e-07
 709500      1.00e-02    9.03e-03      1.28e-04    8.30e-05      7.64e-03    6.88e-03    7.2e-07
 709600      5.81e-03    3.55e-03      7.82e-05    6.25e-05      4.42e-03    2.70e-03    7.2e-07
 709700      4.94e-03    4.11e-03      1.34e-04    6.64e-05      3.75e-03    3.13e-03    7.2e-07
 709800      3.07e-03    3.42e-03      2.59e-05    3.25e-05      2.34e-03    2.60e-03    7.2e-07
 709900      4.97e-03    3.27e-03      7.10e-05    1.05e-04      3.78e-03    2.48e-03    7.2e-07
 710000      3.05e-03    4.12e-03      7.45e-05    6.36e-05      2.34e-03    3.17e-03    6.9e-07
 710100      1.24e-02    4.26e-03      3.33e-04    6.30e-05      9.54e-03    3.27e-03    6.9e-07
 710200      7.35e-03    7.75e-03      5.13e-05    5.61e-05      5.66e-03    5.97e-03    6.9e-07
 710300      7.35e-03    4.44e-03      5.53e-05    5.96e-05      5.65e-03    3.42e-03    6.9e-07
 710400      5.08e-03    4.56e-03      5.21e-05    8.85e-05      3.91e-03    3.51e-03    6.9e-07
 710500      4.85e-03    4.47e-03      6.79e-05    6.37e-05      3.73e-03    3.44e-03    6.9e-07
 710600      6.13e-03    8.54e-03      1.39e-04    8.31e-05      4.71e-03    6.58e-03    6.9e-07
 710700      3.90e-03    1.30e-02      2.59e-05    2.23e-04      3.00e-03    1.00e-02    6.9e-07
 710800      9.93e-03    3.49e-03      1.24e-04    3.99e-05      7.64e-03    2.68e-03    6.9e-07
 710900      2.90e-03    3.48e-03      1.69e-05    2.94e-05      2.23e-03    2.68e-03    6.9e-07
 711000      6.22e-03    1.06e-02      1.31e-04    1.57e-04      4.76e-03    8.16e-03    6.9e-07
 711100      4.14e-03    4.71e-03      1.70e-05    3.74e-05      3.19e-03    3.62e-03    6.9e-07
 711200      3.34e-03    3.57e-03      1.61e-05    4.87e-05      2.57e-03    2.75e-03    6.9e-07
 711300      1.23e-02    3.44e-03      2.87e-04    3.08e-05      9.48e-03    2.65e-03    6.9e-07
 711400      1.96e-02    4.28e-03      8.64e-05    8.12e-05      1.51e-02    3.29e-03    6.9e-07
 711500      4.14e-03    4.31e-03      8.03e-05    4.18e-05      3.19e-03    3.31e-03    6.9e-07
 711600      5.43e-03    4.39e-03      1.00e-04    7.27e-05      4.18e-03    3.38e-03    6.9e-07
 711700      3.99e-03    3.63e-03      1.15e-04    8.85e-05      3.06e-03    2.79e-03    6.9e-07
 711800      8.14e-03    4.81e-03      7.97e-05    8.71e-05      6.27e-03    3.70e-03    6.9e-07
 711900      2.73e-02    4.69e-03      2.73e-04    3.86e-05      2.10e-02    3.61e-03    6.9e-07
 712000      6.08e-03    3.54e-03      9.26e-05    4.89e-05      4.68e-03    2.73e-03    6.9e-07
 712100      3.93e-03    3.41e-03      6.22e-05    6.72e-05      3.02e-03    2.62e-03    6.9e-07
 712200      5.15e-03    4.79e-03      1.38e-04    6.50e-05      3.96e-03    3.68e-03    6.9e-07
 712300      3.96e-03    8.71e-03      3.23e-05    8.41e-05      3.05e-03    6.70e-03    6.9e-07
 712400      5.81e-03    4.42e-03      9.43e-05    8.71e-05      4.47e-03    3.40e-03    6.9e-07
 712500      2.03e-02    4.21e-03      6.30e-05    3.16e-05      1.56e-02    3.24e-03    6.9e-07
 712600      4.53e-03    7.91e-03      1.18e-04    1.31e-04      3.48e-03    6.09e-03    6.9e-07
 712700      9.18e-03    3.13e-03      1.04e-04    1.21e-04      7.06e-03    2.40e-03    6.9e-07
 712800      4.70e-03    3.99e-03      8.98e-05    9.89e-05      3.61e-03    3.06e-03    6.9e-07
 712900      5.14e-03    3.44e-03      1.34e-04    4.31e-05      3.95e-03    2.65e-03    6.9e-07
 713000      4.92e-03    4.33e-03      1.48e-04    1.35e-04      3.78e-03    3.32e-03    6.9e-07
 713100      3.73e-03    4.65e-03      1.42e-04    1.26e-04      2.86e-03    3.57e-03    6.9e-07
 713200      9.83e-03    3.49e-03      1.34e-04    9.35e-05      7.56e-03    2.68e-03    6.9e-07
 713300      1.00e-02    9.45e-03      1.25e-04    1.34e-04      7.71e-03    7.27e-03    6.9e-07
 713400      1.12e-02    3.31e-03      9.68e-05    4.87e-05      8.62e-03    2.54e-03    6.9e-07
 713500      6.34e-03    4.21e-03      8.65e-05    3.88e-05      4.88e-03    3.24e-03    6.9e-07
 713600      6.04e-03    3.80e-03      1.08e-04    1.11e-04      4.64e-03    2.92e-03    6.9e-07
 713700      4.50e-03    7.59e-03      2.31e-05    6.63e-05      3.46e-03    5.85e-03    6.9e-07
 713800      1.11e-02    3.48e-03      1.17e-04    3.30e-05      8.57e-03    2.68e-03    6.9e-07
 713900      5.21e-03    4.13e-03      1.16e-05    4.34e-05      4.01e-03    3.18e-03    6.9e-07
 714000      5.58e-03    4.29e-03      2.39e-04    7.78e-05      4.27e-03    3.30e-03    6.9e-07
 714100      1.25e-02    4.64e-03      9.58e-05    5.83e-05      9.62e-03    3.57e-03    6.9e-07
 714200      4.43e-03    4.97e-03      5.90e-05    5.31e-05      3.41e-03    3.83e-03    6.9e-07
 714300      8.60e-03    1.45e-02      6.26e-05    2.76e-04      6.62e-03    1.12e-02    6.9e-07
 714400      4.33e-03    3.22e-03      1.17e-04    9.77e-05      3.32e-03    2.47e-03    6.9e-07
 714500      4.38e-03    4.03e-03      4.34e-05    7.68e-05      3.37e-03    3.10e-03    6.9e-07
 714600      8.65e-03    4.64e-03      7.90e-05    1.37e-04      6.66e-03    3.57e-03    6.9e-07
 714700      4.60e-03    3.64e-03      1.20e-04    1.35e-04      3.53e-03    2.79e-03    6.9e-07
 714800      1.03e-02    3.28e-03      1.38e-04    1.13e-04      7.89e-03    2.51e-03    6.9e-07
 714900      3.98e-03    9.12e-03      6.23e-05    9.04e-05      3.06e-03    7.02e-03    6.9e-07
 715000      3.78e-03    8.64e-03      2.62e-05    1.07e-04      2.94e-03    6.72e-03    6.5e-07
 715100      5.16e-03    1.51e-02      1.50e-04    2.01e-04      4.00e-03    1.17e-02    6.5e-07
 715200      4.59e-03    4.28e-03      4.70e-05    5.77e-05      3.57e-03    3.33e-03    6.5e-07
 715300      4.22e-03    4.44e-03      3.67e-05    7.19e-05      3.29e-03    3.45e-03    6.5e-07
 715400      4.50e-03    1.22e-02      5.21e-05    1.82e-04      3.50e-03    9.45e-03    6.5e-07
 715500      4.08e-03    3.98e-03      1.15e-04    9.13e-05      3.16e-03    3.09e-03    6.5e-07
 715600      5.33e-03    3.22e-03      2.46e-04    2.62e-04      4.12e-03    2.45e-03    6.5e-07
 715700      4.38e-03    1.44e-02      3.98e-05    2.77e-04      3.41e-03    1.12e-02    6.5e-07
 715800      3.83e-03    3.34e-03      9.92e-05    2.79e-05      2.97e-03    2.60e-03    6.5e-07
 715900      4.09e-03    1.02e-02      1.68e-05    9.05e-05      3.18e-03    7.89e-03    6.5e-07
 716000      4.62e-03    4.25e-03      1.97e-05    4.41e-05      3.59e-03    3.31e-03    6.5e-07
 716100      6.50e-03    4.40e-03      5.30e-05    3.92e-05      5.06e-03    3.42e-03    6.5e-07
 716200      5.37e-03    4.17e-03      6.08e-05    8.41e-05      4.17e-03    3.24e-03    6.5e-07
 716300      5.92e-03    1.15e-02      1.34e-04    1.58e-04      4.60e-03    8.95e-03    6.5e-07
 716400      1.39e-02    7.71e-03      1.70e-04    1.10e-04      1.08e-02    5.99e-03    6.5e-07
 716500      5.35e-03    3.56e-03      4.32e-05    4.03e-05      4.16e-03    2.77e-03    6.5e-07
 716600      6.36e-03    3.16e-03      1.34e-04    9.34e-05      4.94e-03    2.45e-03    6.5e-07
 716700      4.65e-03    1.13e-02      6.56e-05    2.01e-04      3.61e-03    8.80e-03    6.5e-07
 716800      5.08e-03    1.22e-02      1.77e-04    2.19e-04      3.94e-03    9.48e-03    6.5e-07
 716900      5.01e-03    1.38e-02      1.40e-05    2.28e-04      3.90e-03    1.08e-02    6.5e-07
 717000      2.94e-03    3.96e-03      7.29e-05    5.92e-05      2.29e-03    3.08e-03    6.5e-07
 717100      6.11e-03    4.48e-03      8.96e-05    1.05e-04      4.75e-03    3.48e-03    6.5e-07
 717200      3.71e-03    9.88e-03      4.01e-05    8.76e-05      2.88e-03    7.69e-03    6.5e-07
 717300      6.61e-03    3.65e-03      9.63e-05    7.91e-05      5.14e-03    2.83e-03    6.5e-07
 717400      5.43e-03    1.26e-02      5.55e-05    2.14e-04      4.22e-03    9.83e-03    6.5e-07
 717500      3.84e-03    3.21e-03      8.77e-06    3.08e-05      2.99e-03    2.49e-03    6.5e-07
 717600      3.93e-03    3.49e-03      6.08e-05    4.33e-05      3.06e-03    2.71e-03    6.5e-07
 717700      3.89e-03    9.43e-03      4.16e-05    8.70e-05      3.03e-03    7.34e-03    6.5e-07
 717800      4.26e-03    1.37e-02      7.44e-05    1.87e-04      3.31e-03    1.06e-02    6.5e-07
 717900      3.37e-03    3.53e-03      1.47e-04    6.07e-05      2.60e-03    2.74e-03    6.5e-07
 718000      6.51e-03    3.04e-03      5.91e-05    1.31e-04      5.07e-03    2.35e-03    6.5e-07
 718100      5.08e-03    3.66e-03      1.13e-04    5.73e-05      3.94e-03    2.84e-03    6.5e-07
 718200      3.62e-03    4.52e-03      2.47e-05    4.28e-05      2.82e-03    3.51e-03    6.5e-07
 718300      4.99e-03    9.34e-03      1.10e-04    1.02e-04      3.88e-03    7.26e-03    6.5e-07
 718400      7.38e-03    1.20e-02      1.75e-04    1.95e-04      5.73e-03    9.29e-03    6.5e-07
 718500      4.34e-03    3.31e-03      7.70e-05    8.49e-05      3.37e-03    2.57e-03    6.5e-07
 718600      2.47e-03    4.68e-03      7.93e-06    3.09e-05      1.92e-03    3.64e-03    6.5e-07
 718700      3.18e-03    3.39e-03      3.73e-05    3.57e-05      2.47e-03    2.64e-03    6.5e-07
 718800      5.46e-03    3.33e-03      6.36e-05    3.01e-05      4.24e-03    2.59e-03    6.5e-07
 718900      4.28e-03    1.50e-02      2.50e-05    3.05e-04      3.33e-03    1.16e-02    6.5e-07
 719000      4.57e-03    3.31e-03      7.90e-05    1.11e-04      3.55e-03    2.57e-03    6.5e-07
 719100      4.78e-03    3.10e-03      6.69e-05    1.02e-04      3.72e-03    2.40e-03    6.5e-07
 719200      3.79e-03    3.22e-03      7.03e-05    5.92e-05      2.95e-03    2.51e-03    6.5e-07
 719300      8.93e-03    4.37e-03      1.55e-04    4.58e-05      6.94e-03    3.40e-03    6.5e-07
 719400      3.22e-03    3.23e-03      2.72e-05    3.10e-05      2.50e-03    2.51e-03    6.5e-07
 719500      5.94e-03    8.66e-03      7.20e-05    9.81e-05      4.62e-03    6.73e-03    6.5e-07
 719600      5.18e-03    4.12e-03      4.75e-05    6.62e-05      4.03e-03    3.20e-03    6.5e-07
 719700      4.59e-03    3.22e-03      1.16e-04    4.44e-05      3.56e-03    2.50e-03    6.5e-07
 719800      4.46e-03    3.68e-03      4.34e-05    3.30e-05      3.47e-03    2.86e-03    6.5e-07
 719900      5.01e-03    4.19e-03      7.70e-05    6.55e-05      3.90e-03    3.26e-03    6.5e-07
 720000      1.83e-02    4.02e-03      1.19e-04    3.80e-05      1.44e-02    3.16e-03    6.2e-07
 720100      6.91e-03    1.41e-02      3.80e-05    2.96e-04      5.43e-03    1.11e-02    6.2e-07
 720200      4.38e-03    2.95e-03      1.27e-04    6.13e-05      3.42e-03    2.31e-03    6.2e-07
 720300      6.52e-03    4.30e-03      2.73e-05    6.70e-05      5.12e-03    3.37e-03    6.2e-07
 720400      3.91e-03    1.47e-02      7.92e-05    3.17e-04      3.06e-03    1.15e-02    6.2e-07
 720500      5.46e-03    3.59e-03      5.10e-05    3.59e-05      4.29e-03    2.82e-03    6.2e-07
 720600      4.61e-03    4.15e-03      3.79e-05    5.76e-05      3.62e-03    3.26e-03    6.2e-07
 720700      2.98e-03    3.29e-03      9.18e-05    5.61e-05      2.33e-03    2.58e-03    6.2e-07
 720800      5.42e-03    3.58e-03      1.13e-04    3.72e-05      4.25e-03    2.81e-03    6.2e-07
 720900      3.08e-03    4.35e-03      1.48e-05    5.23e-05      2.42e-03    3.42e-03    6.2e-07
 721000      4.37e-03    8.60e-03      3.34e-05    7.21e-05      3.44e-03    6.76e-03    6.2e-07
 721100      5.29e-03    4.00e-03      6.81e-05    3.51e-05      4.15e-03    3.14e-03    6.2e-07
 721200      3.65e-03    3.59e-03      1.08e-04    1.13e-04      2.86e-03    2.81e-03    6.2e-07
 721300      5.44e-03    3.01e-03      8.42e-05    2.30e-05      4.27e-03    2.37e-03    6.2e-07
 721400      9.31e-03    4.16e-03      1.05e-04    3.27e-05      7.31e-03    3.27e-03    6.2e-07
 721500      8.12e-03    4.09e-03      1.80e-05    2.51e-05      6.38e-03    3.21e-03    6.2e-07
 721600      4.29e-03    4.25e-03      5.74e-05    6.69e-05      3.37e-03    3.34e-03    6.2e-07
 721700      4.69e-03    3.32e-03      3.69e-05    2.59e-05      3.69e-03    2.61e-03    6.2e-07
 721800      5.66e-03    8.90e-03      5.30e-05    1.01e-04      4.44e-03    6.99e-03    6.2e-07
 721900      4.48e-03    8.45e-03      1.37e-04    1.23e-04      3.51e-03    6.63e-03    6.2e-07
 722000      6.91e-03    8.38e-03      1.90e-04    1.11e-04      5.42e-03    6.58e-03    6.2e-07
 722100      6.27e-03    4.33e-03      9.88e-05    5.95e-05      4.92e-03    3.40e-03    6.2e-07
 722200      6.32e-03    4.72e-03      7.31e-05    3.57e-05      4.96e-03    3.71e-03    6.2e-07
 722300      5.29e-03    4.59e-03      1.28e-04    1.39e-04      4.14e-03    3.60e-03    6.2e-07
 722400      4.98e-03    1.72e-02      1.16e-04    2.68e-04      3.91e-03    1.35e-02    6.2e-07
 722500      7.14e-03    2.95e-03      4.76e-05    2.20e-05      5.61e-03    2.32e-03    6.2e-07
 722600      4.04e-03    1.46e-02      3.01e-05    2.48e-04      3.18e-03    1.14e-02    6.2e-07
 722700      1.18e-02    5.67e-03      3.17e-04    6.00e-05      9.27e-03    4.46e-03    6.2e-07
 722800      4.57e-03    1.10e-02      3.20e-05    1.92e-04      3.59e-03    8.65e-03    6.2e-07
 722900      3.29e-03    1.31e-02      3.28e-05    1.99e-04      2.58e-03    1.03e-02    6.2e-07
 723000      3.32e-03    3.90e-03      2.21e-05    4.25e-05      2.61e-03    3.07e-03    6.2e-07
 723100      1.05e-02    3.07e-03      2.17e-04    1.22e-04      8.27e-03    2.40e-03    6.2e-07
 723200      5.06e-03    3.29e-03      4.27e-05    2.93e-05      3.97e-03    2.58e-03    6.2e-07
 723300      3.73e-03    4.13e-03      2.23e-05    4.03e-05      2.93e-03    3.24e-03    6.2e-07
 723400      4.91e-03    9.19e-03      3.26e-05    1.08e-04      3.86e-03    7.22e-03    6.2e-07
 723500      6.13e-03    8.07e-03      1.98e-04    1.20e-04      4.80e-03    6.33e-03    6.2e-07
 723600      6.48e-03    3.68e-03      6.73e-05    3.01e-05      5.09e-03    2.89e-03    6.2e-07
 723700      2.92e-03    3.08e-03      2.80e-05    3.27e-05      2.29e-03    2.42e-03    6.2e-07
 723800      1.00e-02    3.87e-03      1.12e-04    4.75e-05      7.86e-03    3.04e-03    6.2e-07
 723900      5.18e-03    7.27e-03      4.82e-05    6.65e-05      4.07e-03    5.71e-03    6.2e-07
 724000      1.23e-02    3.08e-03      2.08e-04    1.14e-04      9.64e-03    2.41e-03    6.2e-07
 724100      4.77e-03    3.53e-03      3.13e-05    2.91e-05      3.75e-03    2.78e-03    6.2e-07
 724200      7.34e-03    3.40e-03      9.46e-05    7.65e-05      5.76e-03    2.66e-03    6.2e-07
 724300      4.13e-03    1.18e-02      5.59e-05    2.92e-04      3.24e-03    9.27e-03    6.2e-07
 724400      8.15e-03    1.58e-02      1.32e-04    1.94e-04      6.39e-03    1.24e-02    6.2e-07
 724500      3.49e-03    4.10e-03      4.66e-05    3.73e-05      2.74e-03    3.22e-03    6.2e-07
 724600      5.04e-03    4.24e-03      3.84e-05    7.50e-05      3.96e-03    3.33e-03    6.2e-07
 724700      4.97e-03    7.42e-03      3.56e-05    6.33e-05      3.90e-03    5.83e-03    6.2e-07
 724800      3.39e-03    7.45e-03      7.87e-05    8.51e-05      2.66e-03    5.85e-03    6.2e-07
 724900      3.58e-03    1.26e-02      1.45e-04    1.80e-04      2.80e-03    9.93e-03    6.2e-07
 725000      5.14e-03    6.86e-03      2.65e-05    7.14e-05      4.07e-03    5.44e-03    5.9e-07
 725100      9.09e-03    9.07e-03      3.13e-05    1.18e-04      7.21e-03    7.20e-03    5.9e-07
 725200      5.77e-03    1.30e-02      1.10e-04    2.22e-04      4.57e-03    1.03e-02    5.9e-07
 725300      7.37e-03    3.00e-03      2.86e-04    1.61e-04      5.82e-03    2.36e-03    5.9e-07
 725400      4.25e-03    4.29e-03      1.26e-04    4.47e-05      3.36e-03    3.40e-03    5.9e-07
 725500      2.89e-03    8.26e-03      1.08e-04    1.08e-04      2.28e-03    6.55e-03    5.9e-07
 725600      4.58e-03    7.56e-03      1.55e-04    1.42e-04      3.62e-03    5.99e-03    5.9e-07
 725700      3.96e-03    4.60e-03      1.01e-04    1.19e-04      3.14e-03    3.64e-03    5.9e-07
 725800      5.54e-03    3.44e-03      1.39e-04    1.36e-04      4.39e-03    2.71e-03    5.9e-07
 725900      5.51e-03    3.94e-03      2.07e-05    3.12e-05      4.37e-03    3.13e-03    5.9e-07
 726000      3.52e-03    1.17e-02      3.16e-05    2.55e-04      2.79e-03    9.29e-03    5.9e-07
 726100      3.64e-03    3.30e-03      7.85e-05    8.24e-05      2.89e-03    2.62e-03    5.9e-07
 726200      9.99e-03    3.17e-03      1.27e-04    5.79e-05      7.92e-03    2.51e-03    5.9e-07
 726300      5.13e-03    3.33e-03      1.67e-04    5.14e-05      4.05e-03    2.64e-03    5.9e-07
 726400      3.08e-03    4.32e-03      4.90e-05    5.75e-05      2.44e-03    3.42e-03    5.9e-07
 726500      5.17e-03    3.31e-03      2.12e-05    5.27e-05      4.10e-03    2.62e-03    5.9e-07
 726600      1.00e-02    4.47e-03      2.38e-04    5.63e-05      7.96e-03    3.55e-03    5.9e-07
 726700      6.72e-03    3.23e-03      2.36e-05    5.79e-05      5.33e-03    2.56e-03    5.9e-07
 726800      1.43e-02    9.24e-03      1.32e-04    1.16e-04      1.13e-02    7.33e-03    5.9e-07
 726900      3.91e-03    1.37e-02      3.29e-05    1.95e-04      3.10e-03    1.08e-02    5.9e-07
 727000      4.23e-03    3.22e-03      7.24e-05    1.36e-04      3.36e-03    2.54e-03    5.9e-07
 727100      2.97e-03    3.06e-03      3.89e-05    2.91e-05      2.35e-03    2.42e-03    5.9e-07
 727200      6.04e-03    3.47e-03      1.57e-05    2.16e-05      4.80e-03    2.76e-03    5.9e-07
 727300      6.01e-03    3.21e-03      7.20e-05    2.84e-05      4.76e-03    2.55e-03    5.9e-07
 727400      1.10e-02    3.29e-03      1.16e-04    3.89e-05      8.74e-03    2.61e-03    5.9e-07
 727500      5.49e-03    8.08e-03      4.26e-05    7.27e-05      4.35e-03    6.41e-03    5.9e-07
 727600      5.71e-03    3.16e-03      4.50e-05    1.96e-05      4.53e-03    2.51e-03    5.9e-07
 727700      8.10e-03    9.59e-03      9.32e-05    2.78e-04      6.42e-03    7.59e-03    5.9e-07
 727800      4.55e-03    3.65e-03      1.70e-05    4.00e-05      3.61e-03    2.89e-03    5.9e-07
 727900      3.87e-03    4.47e-03      1.13e-04    9.36e-05      3.06e-03    3.54e-03    5.9e-07
 728000      4.03e-03    1.30e-02      2.30e-05    2.55e-04      3.20e-03    1.03e-02    5.9e-07
 728100      1.00e-02    3.15e-03      8.55e-05    5.74e-05      7.96e-03    2.50e-03    5.9e-07
 728200      3.58e-03    4.40e-03      4.65e-05    4.48e-05      2.84e-03    3.49e-03    5.9e-07
 728300      6.68e-03    1.33e-02      2.90e-05    2.44e-04      5.30e-03    1.06e-02    5.9e-07
 728400      8.03e-03    3.43e-03      8.95e-05    7.43e-05      6.37e-03    2.72e-03    5.9e-07
 728500      1.42e-02    4.04e-03      2.68e-04    5.70e-05      1.12e-02    3.20e-03    5.9e-07
 728600      7.20e-03    1.82e-02      1.05e-04    2.73e-04      5.71e-03    1.44e-02    5.9e-07
 728700      4.64e-03    4.37e-03      9.19e-05    9.49e-05      3.68e-03    3.46e-03    5.9e-07
 728800      1.25e-02    3.55e-03      2.88e-04    6.35e-05      9.87e-03    2.81e-03    5.9e-07
 728900      9.45e-03    3.24e-03      1.00e-04    4.88e-05      7.49e-03    2.57e-03    5.9e-07
 729000      2.80e-03    3.55e-03      2.41e-05    3.82e-05      2.22e-03    2.82e-03    5.9e-07
 729100      3.71e-03    4.70e-03      2.46e-05    5.47e-05      2.95e-03    3.73e-03    5.9e-07
 729200      3.58e-03    4.32e-03      9.03e-05    6.20e-05      2.83e-03    3.42e-03    5.9e-07
 729300      3.27e-03    7.55e-03      1.34e-04    1.11e-04      2.57e-03    5.98e-03    5.9e-07
 729400      3.44e-03    2.86e-03      1.65e-05    2.50e-05      2.73e-03    2.27e-03    5.9e-07
 729500      3.35e-03    7.71e-03      2.27e-05    8.45e-05      2.66e-03    6.11e-03    5.9e-07
 729600      6.15e-03    2.84e-03      1.45e-04    3.27e-05      4.87e-03    2.26e-03    5.9e-07
 729700      7.92e-03    8.35e-03      1.61e-04    1.51e-04      6.28e-03    6.62e-03    5.9e-07
 729800      6.08e-03    7.33e-03      1.36e-04    7.27e-05      4.81e-03    5.81e-03    5.9e-07
 729900      3.63e-03    3.42e-03      5.74e-05    5.14e-05      2.88e-03    2.71e-03    5.9e-07
 730000      2.23e-03    1.53e-02      3.16e-05    2.68e-04      1.78e-03    1.23e-02    5.6e-07
 730100      3.49e-03    3.32e-03      5.04e-05    7.23e-05      2.79e-03    2.66e-03    5.6e-07
 730200      5.32e-03    4.05e-03      1.77e-04    4.58e-05      4.24e-03    3.24e-03    5.6e-07
 730300      4.96e-03    4.11e-03      8.75e-05    8.14e-05      3.97e-03    3.29e-03    5.6e-07
 730400      3.97e-03    4.31e-03      2.88e-05    3.16e-05      3.18e-03    3.45e-03    5.6e-07
 730500      5.82e-03    4.34e-03      6.03e-05    6.50e-05      4.66e-03    3.48e-03    5.6e-07
 730600      6.84e-03    3.12e-03      6.68e-05    4.13e-05      5.48e-03    2.50e-03    5.6e-07
 730700      3.99e-03    8.29e-03      9.96e-05    1.60e-04      3.19e-03    6.63e-03    5.6e-07
 730800      2.51e-03    1.55e-02      5.81e-05    2.88e-04      2.01e-03    1.24e-02    5.6e-07
